# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.1
# Date and time generated: September 13, 2021, 11:35:18
"id"	"common_name"	"synonyms"	"type"	"left_end_pos"	"right_end_pos"	"direction"
"BS0-7390"	null	[]	"dna-binding-site"	1671257	1671273	null
"BS0-7391"	null	[]	"dna-binding-site"	1103388	1103401	null
"BS0-7392"	null	[]	"dna-binding-site"	987176	987192	null
"BS0-7393"	null	[]	"dna-binding-site"	1279523	1279539	null
"BS0-7396"	null	[]	"dna-binding-site"	3219159	3219180	null
"BS0-7397"	null	[]	"dna-binding-site"	1258686	1258707	null
"BS0-7398"	null	[]	"dna-binding-site"	4350612	4350633	null
"BS0-7404"	null	[]	"dna-binding-site"	2323283	2323302	null
"BS0-7408"	null	[]	"dna-binding-site"	2685793	2685811	null
"BS0-7417"	null	[]	"dna-binding-site"	3657740	3657759	null
"BS0-7418"	null	[]	"dna-binding-site"	3657740	3657759	null
"BS0-7419"	null	[]	"dna-binding-site"	2323374	2323386	null
"BS0-7420"	null	[]	"dna-binding-site"	2323349	2323361	null
"BS0-7425"	null	[]	"dna-binding-site"	612680	612694	null
"BS0-7428"	null	[]	"dna-binding-site"	4540085	4540097	null
"BS0-7429"	null	[]	"dna-binding-site"	1764510	1764534	null
"BS0-7430"	null	[]	"dna-binding-site"	1764552	1764576	null
"BS0-7431"	null	[]	"dna-binding-site"	2976569	2976584	null
"BS0-7432"	null	[]	"dna-binding-site"	3639896	3639908	null
"BS0-7433"	null	[]	"dna-binding-site"	null	null	null
"BS0-7434"	null	[]	"dna-binding-site"	null	null	null
"BS0-7435"	null	[]	"dna-binding-site"	null	null	null
"BS0-7436"	null	[]	"dna-binding-site"	null	null	null
"BS0-7437"	null	[]	"dna-binding-site"	624731	624749	null
"BS0-7438"	null	[]	"dna-binding-site"	624879	624897	null
"BS0-7439"	null	[]	"dna-binding-site"	91004	91024	null
"BS0-7442"	null	[]	"dna-binding-site"	1825836	1825855	null
"BS0-7443"	null	[]	"dna-binding-site"	900666	900683	null
"BS0-7444"	null	[]	"dna-binding-site"	903811	903828	null
"BS0-7445"	null	[]	"dna-binding-site"	2426912	2426929	null
"BS0-7446"	null	[]	"dna-binding-site"	1880017	1880035	null
"BS0-7447"	null	[]	"dna-binding-site"	1880039	1880045	null
"BS0-7448"	null	[]	"dna-binding-site"	1880034	1880050	null
"BS0-7449"	null	[]	"dna-binding-site"	1880030	1880036	null
"BS0-7450"	null	[]	"dna-binding-site"	1880026	1880040	null
"BS0-7451"	null	[]	"dna-binding-site"	4432056	4432062	null
"BS0-7452"	null	[]	"dna-binding-site"	4432052	4432066	null
"BS0-7453"	null	[]	"dna-binding-site"	4432047	4432053	null
"BS0-7454"	null	[]	"dna-binding-site"	4432042	4432058	null
"BS0-7456"	null	[]	"dna-binding-site"	1165949	1165965	null
"BS0-7457"	null	[]	"dna-binding-site"	451822	451838	null
"BS0-7458"	null	[]	"dna-binding-site"	480964	480980	null
"BS0-7459"	null	[]	"dna-binding-site"	175078	175094	null
"BS0-7460"	null	[]	"dna-binding-site"	null	null	null
"BS0-7461"	null	[]	"dna-binding-site"	null	null	null
"BS0-7462"	null	[]	"dna-binding-site"	null	null	null
"BS0-7463"	null	[]	"dna-binding-site"	null	null	null
"BS0-7464"	null	[]	"dna-binding-site"	null	null	null
"BS0-7466"	null	[]	"dna-binding-site"	null	null	null
"BS0-7467"	null	[]	"dna-binding-site"	29360	29374	null
"BS0-7468"	null	[]	"dna-binding-site"	3666654	3666673	null
"BS0-7469"	null	[]	"dna-binding-site"	1074120	1074137	null
"BS0-7470"	null	[]	"dna-binding-site"	1584071	1584088	null
"BS0-7471"	null	[]	"dna-binding-site"	1586730	1586747	null
"BS0-7472"	null	[]	"dna-binding-site"	2493506	2493523	null
"BS0-7473"	null	[]	"dna-binding-site"	624837	624855	null
"BS0-7474"	null	[]	"dna-binding-site"	2494538	2494555	null
"BS0-7475"	null	[]	"dna-binding-site"	624852	624870	null
"BS0-7476"	null	[]	"dna-binding-site"	710708	710726	null
"BS0-7477"	null	[]	"dna-binding-site"	1311030	1311048	null
"BS0-7478"	null	[]	"dna-binding-site"	2246943	2246961	null
"BS0-7479"	null	[]	"dna-binding-site"	4100720	4100738	null
"BS0-7480"	null	[]	"dna-binding-site"	4516741	4516759	null
"BS0-7481"	null	[]	"dna-binding-site"	4518283	4518301	null
"BS0-7482"	null	[]	"dna-binding-site"	4518277	4518295	null
"BS0-7486"	null	[]	"dna-binding-site"	622199	622217	null
"BS0-7487"	null	[]	"dna-binding-site"	622211	622229	null
"BS0-7488"	null	[]	"dna-binding-site"	622217	622235	null
"BS0-7489"	null	[]	"dna-binding-site"	29386	29404	null
"BS0-7491"	null	[]	"dna-binding-site"	29439	29457	null
"BS0-7492"	null	[]	"dna-binding-site"	29461	29479	null
"BS0-7493"	null	[]	"dna-binding-site"	4031031	4031049	null
"BS0-7494"	null	[]	"dna-binding-site"	1646309	1646323	null
"BS0-7495"	null	[]	"dna-binding-site"	2352396	2352410	null
"BS0-7496"	null	[]	"dna-binding-site"	2352460	2352474	null
"BS0-7497"	null	[]	"dna-binding-site"	2352508	2352522	null
"BS0-7498"	null	[]	"dna-binding-site"	2352515	2352529	null
"BS0-7499"	null	[]	"dna-binding-site"	2352557	2352571	null
"BS0-7500"	null	[]	"dna-binding-site"	2352610	2352624	null
"BS0-7501"	null	[]	"dna-binding-site"	4246571	4246589	null
"BS0-7502"	null	[]	"dna-binding-site"	4246404	4246422	null
"BS0-7505"	null	[]	"dna-binding-site"	2716675	2716689	null
"BS0-7506"	null	[]	"dna-binding-site"	2716633	2716647	null
"BS0-7507"	null	[]	"dna-binding-site"	2716526	2716540	null
"BS0-7510"	null	[]	"dna-binding-site"	3100852	3100866	null
"BS0-7511"	null	[]	"dna-binding-site"	3100810	3100824	null
"BS0-7512"	null	[]	"dna-binding-site"	1638893	1638907	null
"BS0-7513"	null	[]	"dna-binding-site"	1638888	1638902	null
"BS0-7514"	null	[]	"dna-binding-site"	1638825	1638839	null
"BS0-7515"	null	[]	"dna-binding-site"	1638792	1638806	null
"BS0-7516"	null	[]	"dna-binding-site"	1638765	1638779	null
"BS0-7517"	null	[]	"dna-binding-site"	1638757	1638771	null
"BS0-7518"	null	[]	"dna-binding-site"	940783	940797	null
"BS0-7519"	null	[]	"dna-binding-site"	940821	940839	null
"BS0-7520"	null	[]	"dna-binding-site"	940874	940888	null
"BS0-7521"	null	[]	"dna-binding-site"	3667745	3667763	null
"BS0-7522"	null	[]	"dna-binding-site"	3667716	3667734	null
"BS0-7523"	null	[]	"dna-binding-site"	3667692	3667710	null
"BS0-7524"	null	[]	"dna-binding-site"	3667616	3667634	null
"BS0-7525"	null	[]	"dna-binding-site"	1572170	1572184	null
"BS0-7526"	null	[]	"dna-binding-site"	1572124	1572138	null
"BS0-7527"	null	[]	"dna-binding-site"	1572092	1572106	null
"BS0-7528"	null	[]	"dna-binding-site"	1572029	1572043	null
"BS0-7529"	null	[]	"dna-binding-site"	3128079	3128093	null
"BS0-7530"	null	[]	"dna-binding-site"	3128109	3128123	null
"BS0-7531"	null	[]	"dna-binding-site"	3128133	3128147	null
"BS0-7532"	null	[]	"dna-binding-site"	3128270	3128284	null
"BS0-7533"	null	[]	"dna-binding-site"	1230651	1230665	null
"BS0-7534"	null	[]	"dna-binding-site"	1230569	1230583	null
"BS0-7535"	null	[]	"dna-binding-site"	1230522	1230536	null
"BS0-7536"	null	[]	"dna-binding-site"	1230451	1230465	null
"BS0-7537"	null	[]	"dna-binding-site"	1230441	1230455	null
"BS0-7538"	null	[]	"dna-binding-site"	1031956	1031970	null
"BS0-7539"	null	[]	"dna-binding-site"	1813809	1813823	null
"BS0-7540"	null	[]	"dna-binding-site"	4442292	4442310	null
"BS0-7541"	null	[]	"dna-binding-site"	4442256	4442274	null
"BS0-7542"	null	[]	"dna-binding-site"	3373663	3373681	null
"BS0-7543"	null	[]	"dna-binding-site"	3373634	3373652	null
"BS0-7544"	null	[]	"dna-binding-site"	3373593	3373611	null
"BS0-7546"	null	[]	"dna-binding-site"	1279697	1279711	null
"BS0-7547"	null	[]	"dna-binding-site"	1279734	1279748	null
"BS0-7548"	null	[]	"dna-binding-site"	1277880	1277898	null
"BS0-7549"	null	[]	"dna-binding-site"	4611134	4611152	null
"BS0-7550"	null	[]	"dna-binding-site"	4611215	4611233	null
"BS0-7551"	null	[]	"dna-binding-site"	953574	953588	null
"BS0-7552"	null	[]	"dna-binding-site"	1004721	1004735	null
"BS0-7553"	null	[]	"dna-binding-site"	3730978	3730996	null
"BS0-7554"	null	[]	"dna-binding-site"	3730985	3731003	null
"BS0-7556"	null	[]	"dna-binding-site"	84085	84099	null
"BS0-7558"	null	[]	"dna-binding-site"	null	null	null
"BS0-7559"	null	[]	"dna-binding-site"	3068860	3068879	null
"BS0-7560"	null	[]	"dna-binding-site"	3656802	3656816	null
"BS0-7561"	null	[]	"dna-binding-site"	3656839	3656853	null
"BS0-7562"	null	[]	"dna-binding-site"	3656848	3656862	null
"BS0-7563"	null	[]	"dna-binding-site"	3656881	3656895	null
"BS0-7564"	null	[]	"dna-binding-site"	3656900	3656914	null
"BS0-7565"	null	[]	"dna-binding-site"	3656943	3656957	null
"BS0-7566"	null	[]	"dna-binding-site"	3656838	3656847	null
"BS0-7567"	null	[]	"dna-binding-site"	2041319	2041341	null
"BS0-7568"	null	[]	"dna-binding-site"	312784	312806	null
"BS0-7569"	null	[]	"dna-binding-site"	2976569	2976584	null
"BS0-7572"	null	[]	"dna-binding-site"	3906805	3906825	null
"BS0-7573"	null	[]	"dna-binding-site"	null	null	null
"BS0-7575"	null	[]	"dna-binding-site"	3906783	3906802	null
"BS0-7576"	null	[]	"dna-binding-site"	null	null	null
"BS0-7577"	null	[]	"dna-binding-site"	4603204	4603213	null
"BS0-7578"	null	[]	"dna-binding-site"	4603191	4603200	null
"BS0-7579"	null	[]	"dna-binding-site"	null	null	null
"BS0-7580"	null	[]	"dna-binding-site"	1754678	1754691	null
"BS0-7581"	null	[]	"dna-binding-site"	1754634	1754640	null
"BS0-7582"	null	[]	"dna-binding-site"	1754625	1754631	null
"BS0-7583"	null	[]	"dna-binding-site"	1754634	1754640	null
"BS0-7584"	null	[]	"dna-binding-site"	1754625	1754631	null
"BS0-7585"	null	[]	"dna-binding-site"	1754655	1754661	null
"BS0-7586"	null	[]	"dna-binding-site"	1754681	1754687	null
"BS0-7587"	null	[]	"dna-binding-site"	1157673	1157692	null
"BS0-7588"	null	[]	"dna-binding-site"	4233673	4233692	null
"BS0-7589"	null	[]	"dna-binding-site"	null	null	null
"BS0-7590"	null	[]	"dna-binding-site"	null	null	null
"BS0-7591"	null	[]	"dna-binding-site"	161570	161591	null
"BS0-7592"	null	[]	"dna-binding-site"	3777181	3777203	null
"BS0-7593"	null	[]	"dna-binding-site"	366322	366343	null
"BS0-7594"	null	[]	"dna-binding-site"	4376517	4376536	null
"BS0-7595"	null	[]	"dna-binding-site"	null	null	null
"BS0-7596"	null	[]	"dna-binding-site"	null	null	null
"BS0-7597"	null	[]	"dna-binding-site"	null	null	null
"BS0-7598"	null	[]	"dna-binding-site"	4638099	4638116	null
"BS0-7599"	null	[]	"dna-binding-site"	1298563	1298577	null
"BS0-7600"	null	[]	"dna-binding-site"	1298472	1298484	null
"BS0-7601"	null	[]	"dna-binding-site"	1298412	1298426	null
"BS0-7602"	null	[]	"dna-binding-site"	848969	848983	null
"BS0-7603"	null	[]	"dna-binding-site"	848953	848967	null
"BS0-7604"	null	[]	"dna-binding-site"	848943	848952	null
"BS0-7605"	null	[]	"dna-binding-site"	932328	932342	null
"BS0-7606"	null	[]	"dna-binding-site"	932351	932367	null
"BS0-7607"	null	[]	"dna-binding-site"	3354394	3354408	null
"BS0-7608"	null	[]	"dna-binding-site"	781995	782012	null
"BS0-7609"	null	[]	"dna-binding-site"	485709	485732	null
"BS0-7610"	null	[]	"dna-binding-site"	2233921	2233942	null
"BS0-7611"	null	[]	"dna-binding-site"	null	null	null
"BS0-7612"	null	[]	"dna-binding-site"	28252	28271	null
"BS0-7613"	null	[]	"dna-binding-site"	3178012	3178031	null
"BS0-7614"	null	[]	"dna-binding-site"	577021	577041	null
"BS0-7615"	null	[]	"dna-binding-site"	485704	485724	null
"BS0-7616"	null	[]	"dna-binding-site"	2313112	2313136	null
"BS0-7617"	null	[]	"dna-binding-site"	1725993	1726008	null
"BS0-7618"	null	[]	"dna-binding-site"	468278	468296	null
"BS0-7619"	null	[]	"dna-binding-site"	2167061	2167082	null
"BS0-7620"	null	[]	"dna-binding-site"	1601261	1601290	null
"BS0-7622"	null	[]	"dna-binding-site"	4349146	4349162	null
"BS0-7623"	null	[]	"dna-binding-site"	1725993	1726008	null
"BS0-7624"	null	[]	"dna-binding-site"	624548	624563	null
"BS0-7625"	null	[]	"dna-binding-site"	2634111	2634125	null
"BS0-7626"	null	[]	"dna-binding-site"	2634093	2634107	null
"BS0-7627"	null	[]	"dna-binding-site"	2634072	2634086	null
"BS0-7628"	null	[]	"dna-binding-site"	3927047	3927060	null
"BS0-7629"	null	[]	"dna-binding-site"	3927079	3927092	null
"BS0-7630"	null	[]	"dna-binding-site"	3927110	3927123	null
"BS0-7634"	null	[]	"dna-binding-site"	3817697	3817716	null
"BS0-7635"	null	[]	"dna-binding-site"	1930765	1930784	null
"BS0-7636"	null	[]	"dna-binding-site"	1121507	1121526	null
"BS0-7637"	null	[]	"dna-binding-site"	2081277	2081296	null
"BS0-7638"	null	[]	"dna-binding-site"	2081334	2081355	null
"BS0-7639"	null	[]	"dna-binding-site"	607640	607659	null
"BS0-7640"	null	[]	"dna-binding-site"	1823482	1823501	null
"BS0-7641"	null	[]	"dna-binding-site"	712015	712034	null
"BS0-7642"	null	[]	"dna-binding-site"	1792132	1792148	null
"BS0-7643"	null	[]	"dna-binding-site"	1447303	1447313	null
"BS0-7644"	null	[]	"dna-binding-site"	3177958	3177974	null
"BS0-7645"	null	[]	"dna-binding-site"	3178012	3178031	null
"BS0-7646"	null	[]	"dna-binding-site"	3178012	3178031	null
"BS0-7647"	null	[]	"dna-binding-site"	2545714	2545728	null
"BS0-7648"	null	[]	"dna-binding-site"	2545651	2545672	null
"BS0-7649"	null	[]	"dna-binding-site"	3664825	3664844	null
"BS0-7650"	null	[]	"dna-binding-site"	3664825	3664844	null
"BS0-7651"	null	[]	"dna-binding-site"	1770323	1770336	null
"BS0-7652"	null	[]	"dna-binding-site"	2243816	2243831	null
"BS0-7653"	null	[]	"dna-binding-site"	2243808	2243823	null
"BS0-7654"	null	[]	"dna-binding-site"	2243800	2243815	null
"BS0-7655"	null	[]	"dna-binding-site"	2243792	2243807	null
"BS0-7656"	null	[]	"dna-binding-site"	null	null	null
"BS0-7657"	null	[]	"dna-binding-site"	3653866	3653885	null
"BS0-7658"	null	[]	"dna-binding-site"	3653866	3653885	null
"BS0-7659"	null	[]	"dna-binding-site"	3656835	3656854	null
"BS0-7660"	null	[]	"dna-binding-site"	3088004	3088019	null
"BS0-7661"	null	[]	"dna-binding-site"	3088004	3088019	null
"BS0-7662"	null	[]	"dna-binding-site"	3088069	3088084	null
"BS0-7663"	null	[]	"dna-binding-site"	3088069	3088084	null
"BS0-7664"	null	[]	"dna-binding-site"	3088040	3088055	null
"BS0-7665"	null	[]	"dna-binding-site"	3088040	3088055	null
"BS0-7666"	null	[]	"dna-binding-site"	3088140	3088155	null
"BS0-7667"	null	[]	"dna-binding-site"	3088140	3088155	null
"BS0-7668"	null	[]	"dna-binding-site"	3088245	3088267	null
"BS0-7669"	null	[]	"dna-binding-site"	2089737	2089750	null
"BS0-7670"	null	[]	"dna-binding-site"	3656908	3656927	null
"BS0-7671"	null	[]	"dna-binding-site"	3656899	3656918	null
"BS0-7672"	null	[]	"dna-binding-site"	3656908	3656927	null
"BS0-7673"	null	[]	"dna-binding-site"	2168413	2168430	null
"BS0-7674"	null	[]	"dna-binding-site"	2545682	2545696	null
"BS0-7675"	null	[]	"dna-binding-site"	121840	121857	null
"BS0-7676"	null	[]	"dna-binding-site"	1901965	1901980	null
"BS0-7677"	null	[]	"dna-binding-site"	2308679	2308690	null
"BS0-7678"	null	[]	"dna-binding-site"	2308690	2308701	null
"BS0-7679"	null	[]	"dna-binding-site"	2308830	2308841	null
"BS0-7680"	null	[]	"dna-binding-site"	2308876	2308887	null
"BS0-7681"	null	[]	"dna-binding-site"	2308940	2308951	null
"BS0-7682"	null	[]	"dna-binding-site"	2309048	2309059	null
"BS0-7683"	null	[]	"dna-binding-site"	3244850	3244867	null
"BS0-7684"	null	[]	"dna-binding-site"	3244830	3244851	null
"BS0-7686"	null	[]	"dna-binding-site"	1645897	1645908	null
"BS0-7687"	null	[]	"dna-binding-site"	1645885	1645896	null
"BS0-7688"	null	[]	"dna-binding-site"	1645911	1645922	null
"BS0-7689"	null	[]	"dna-binding-site"	1645871	1645881	null
"BS0-7690"	null	[]	"dna-binding-site"	1078944	1078949	null
"BS0-7691"	null	[]	"dna-binding-site"	1078909	1078914	null
"BS0-7692"	null	[]	"dna-binding-site"	1079111	1079116	null
"BS0-7693"	null	[]	"dna-binding-site"	1079084	1079089	null
"BS0-7694"	null	[]	"dna-binding-site"	246517	246536	null
"BS0-7695"	null	[]	"dna-binding-site"	1361126	1361140	null
"BS0-7696"	null	[]	"dna-binding-site"	1360934	1360946	null
"BS0-7697"	null	[]	"dna-binding-site"	4392677	4392685	null
"BS0-7698"	null	[]	"dna-binding-site"	4392744	4392752	null
"BS0-7699"	null	[]	"dna-binding-site"	1400359	1400373	null
"BS0-7700"	null	[]	"dna-binding-site"	1400322	1400328	null
"BS0-7701"	null	[]	"dna-binding-site"	1400331	1400337	null
"BS0-7702"	null	[]	"dna-binding-site"	1400355	1400361	null
"BS0-7703"	null	[]	"dna-binding-site"	1400364	1400370	null
"BS0-7704"	null	[]	"dna-binding-site"	1880042	1880056	null
"BS0-7705"	null	[]	"dna-binding-site"	1880018	1880032	null
"BS0-7706"	null	[]	"dna-binding-site"	2494500	2494517	null
"BS0-7707"	null	[]	"dna-binding-site"	4486169	4486195	null
"BS0-7708"	null	[]	"dna-binding-site"	117675	117696	null
"BS0-7709"	null	[]	"dna-binding-site"	3522998	3523019	null
"BS0-7710"	null	[]	"dna-binding-site"	3522917	3522938	null
"BS0-7711"	null	[]	"dna-binding-site"	1624277	1624290	null
"BS0-7712"	null	[]	"dna-binding-site"	636616	636630	null
"BS0-7713"	null	[]	"dna-binding-site"	636706	636719	null
"BS0-7714"	null	[]	"dna-binding-site"	636983	636996	null
"BS0-7715"	null	[]	"dna-binding-site"	1212100	1212114	null
"BS0-7716"	null	[]	"dna-binding-site"	1212154	1212167	null
"BS0-7717"	null	[]	"dna-binding-site"	1212254	1212268	null
"BS0-7718"	null	[]	"dna-binding-site"	3657746	3657772	null
"BS0-7722"	null	[]	"dna-binding-site"	null	null	null
"BS0-7723"	null	[]	"dna-binding-site"	3801169	3801188	null
"BS0-7724"	null	[]	"dna-binding-site"	3801170	3801188	null
"BS0-7726"	null	[]	"dna-binding-site"	652049	652071	null
"BS0-7730"	null	[]	"dna-binding-site"	null	null	null
"BS0-7731"	null	[]	"dna-binding-site"	null	null	null
"BS0-7732"	null	[]	"dna-binding-site"	null	null	null
"BS0-7733"	null	[]	"dna-binding-site"	null	null	null
"BS0-7734"	null	[]	"dna-binding-site"	1657986	1657992	null
"BS0-7735"	null	[]	"dna-binding-site"	1657977	1657983	null
"BS0-7736"	null	[]	"dna-binding-site"	250864	250883	null
"BS0-7737"	null	[]	"dna-binding-site"	2520803	2520817	null
"BS0-7738"	null	[]	"dna-binding-site"	2520824	2520838	null
"BS0-7739"	null	[]	"dna-binding-site"	2520844	2520858	null
"BS0-7740"	null	[]	"dna-binding-site"	4605769	4605785	null
"BS0-7741"	null	[]	"dna-binding-site"	4605707	4605723	null
"BS0-7742"	null	[]	"dna-binding-site"	2512780	2512796	null
"BS0-7744"	null	[]	"dna-binding-site"	638609	638625	null
"BS0-7745"	null	[]	"dna-binding-site"	1215713	1215732	null
"BS0-7746"	null	[]	"dna-binding-site"	null	null	null
"BS0-7747"	null	[]	"dna-binding-site"	null	null	null
"BS0-7748"	null	[]	"dna-binding-site"	2001808	2001818	null
"BS0-7749"	null	[]	"dna-binding-site"	null	null	null
"BS0-7750"	null	[]	"dna-binding-site"	3206362	3206368	null
"BS0-7753"	null	[]	"dna-binding-site"	2839426	2839439	null
"BS0-7754"	null	[]	"dna-binding-site"	2839347	2839368	null
"BS0-7755"	null	[]	"dna-binding-site"	348527	348532	null
"BS0-7756"	null	[]	"dna-binding-site"	348515	348520	null
"BS0-7757"	null	[]	"dna-binding-site"	348505	348510	null
"BS0-7758"	null	[]	"dna-binding-site"	348498	348503	null
"BS0-7759"	null	[]	"dna-binding-site"	348487	348492	null
"BS0-7760"	null	[]	"dna-binding-site"	855832	855845	null
"BS0-7761"	null	[]	"dna-binding-site"	495157	495170	null
"BS0-7762"	null	[]	"dna-binding-site"	2850526	2850536	null
"BS0-7763"	null	[]	"dna-binding-site"	1447303	1447313	null
"BS0-7764"	null	[]	"dna-binding-site"	2685754	2685764	null
"BS0-7765"	null	[]	"dna-binding-site"	2685811	2685821	null
"BS0-7766"	null	[]	"dna-binding-site"	4287599	4287617	null
"BS0-7767"	null	[]	"dna-binding-site"	122883	122893	null
"BS0-7768"	null	[]	"dna-binding-site"	2231822	2231832	null
"BS0-7769"	null	[]	"dna-binding-site"	2832282	2832292	null
"BS0-7770"	null	[]	"dna-binding-site"	1165992	1166002	null
"BS0-7771"	null	[]	"dna-binding-site"	2856824	2856834	null
"BS0-7772"	null	[]	"dna-binding-site"	2856941	2856951	null
"BS0-7773"	null	[]	"dna-binding-site"	1735281	1735291	null
"BS0-7774"	null	[]	"dna-binding-site"	1500558	1500568	null
"BS0-7775"	null	[]	"dna-binding-site"	1764481	1764491	null
"BS0-7776"	null	[]	"dna-binding-site"	1764419	1764429	null
"BS0-7777"	null	[]	"dna-binding-site"	3790259	3790269	null
"BS0-7778"	null	[]	"dna-binding-site"	2477728	2477738	null
"BS0-7779"	null	[]	"dna-binding-site"	932374	932384	null
"BS0-7780"	null	[]	"dna-binding-site"	2001808	2001818	null
"BS0-7781"	null	[]	"dna-binding-site"	2002021	2002031	null
"BS0-7782"	null	[]	"dna-binding-site"	1802649	1802659	null
"BS0-7783"	null	[]	"dna-binding-site"	3492450	3492460	null
"BS0-7784"	null	[]	"dna-binding-site"	2753547	2753557	null
"BS0-7785"	null	[]	"dna-binding-site"	1734170	1734180	null
"BS0-7786"	null	[]	"dna-binding-site"	1734291	1734301	null
"BS0-7787"	null	[]	"dna-binding-site"	1475099	1475109	null
"BS0-7788"	null	[]	"dna-binding-site"	4474077	4474087	null
"BS0-7789"	null	[]	"dna-binding-site"	1865715	1865725	null
"BS0-7790"	null	[]	"dna-binding-site"	2698503	2698513	null
"BS0-7791"	null	[]	"dna-binding-site"	229082	229092	null
"BS0-7792"	null	[]	"dna-binding-site"	229156	229166	null
"BS0-7793"	null	[]	"dna-binding-site"	3967794	3967804	null
"BS0-7794"	null	[]	"dna-binding-site"	374897	374907	null
"BS0-7795"	null	[]	"dna-binding-site"	4016313	4016328	null
"BS0-7796"	null	[]	"dna-binding-site"	4016295	4016313	null
"BS0-7797"	null	[]	"dna-binding-site"	2231729	2231744	null
"BS0-7798"	null	[]	"dna-binding-site"	432150	432169	null
"BS0-7799"	null	[]	"dna-binding-site"	3492470	3492486	null
"BS0-7800"	null	[]	"dna-binding-site"	4124557	4124579	null
"BS0-7801"	null	[]	"dna-binding-site"	4124521	4124541	null
"BS0-7802"	null	[]	"dna-binding-site"	3600914	3600932	null
"BS0-7803"	null	[]	"dna-binding-site"	3600913	3600931	null
