"name"	"comments"	"mw"	"location"	"reactionId"	"id"
"oxalyl-CoA decarboxylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 242283.51760000054, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7878_RXN"	"CPLX0-7878"
"NusB-NusE complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 27395.486600000004, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7879_RXN"	"CPLX0-7879"
"1,4-dihydroxy-2-naphthoyl-CoA synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 189779.5211999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7882_RXN"	"CPLX0-7882"
"glutamate-pyruvate aminotransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 92434.05320000013, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7887_RXN"	"CPLX0-7887"
"glutamate-pyruvate aminotransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 91020.23440000002, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7888_RXN"	"CPLX0-7888"
"EF-P-lysine lysyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 73921.56220000006, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7889_RXN"	"CPLX0-7889"
"ribonucleoside hydrolase 2 (pyrimidine-specific)"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 134930.8968, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7904_RXN"	"CPLX0-7904"
"L-carnitine : &gamma;-butyrobetaine antiporter"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 169776.26430000048, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7906_RXN"	"CPLX0-7906"
"iron-sulfur cluster assembly protein"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 46203.80319999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7908_RXN"	"CPLX0-7908"
"RnlA-RnlB toxin-antitoxin complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 53695.445400000004, -0.0, -0.0, -0.0, -0.0]	["m"]	"CPLX0-7909_RXN"	"CPLX0-7909"
"DNA polymerase III, &psi;-&chi; subunit"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 31802.9559, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7910_RXN"	"CPLX0-7910"
"phosphate acetyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 72129.12379999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7912_RXN"	"CPLX0-7912"
"tellurite methyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 45061.27100000002, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7913_RXN"	"CPLX0-7913"
"multifunctional nuclease"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 66396.71999999997, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7914_RXN"	"CPLX0-7914"
"RcsB-BglJ DNA-binding transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 49300.044899999964, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7916_RXN"	"CPLX0-7916"
"disulfide reductase / organic hydroperoxide reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 64774.90899999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7917_RXN"	"CPLX0-7917"
"mannose PTS permease - ManX subunit"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 70022.59259999993, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7921_RXN"	"CPLX0-7921"
"cell division inhibitor, nucleoid occlusion"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 45676.52440000002, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7922_RXN"	"CPLX0-7922"
"ATP independent periplasmic chaperone"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 36412.1046, -0.0, -0.0, -0.0, -0.0]	["p"]	"CPLX0-7923_RXN"	"CPLX0-7923"
"NADPH-dependent curcumin/dihydrocurcumin reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 75201.01839999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7927_RXN"	"CPLX0-7927"
"RelB-antitoxin and DNA-binding transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 36269.60840000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7928_RXN"	"CPLX0-7928"
"YefM-antitoxin DNA-binding transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 18609.027600000005, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7929_RXN"	"CPLX0-7929"
"cytosine deaminase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 285267.62580000045, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7932_RXN"	"CPLX0-7932"
"predicted carbamoyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 132528.46320000011, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7933_RXN"	"CPLX0-7933"
"FtsLBQ cell division complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 56679.36589999999, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7934_RXN"	"CPLX0-7934"
"predicted carbon-phosphorous lyase complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 277359.0126, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7935_RXN"	"CPLX0-7935"
"5-phospho-&alpha;-D-ribosyl 1,2-cyclic phosphate phosphodiesterase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 55681.226999999955, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7936_RXN"	"CPLX0-7936"
"phosphoenolpyruvate-protein phosphotransferase PtsI, PTS enzyme I"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 127056.53960000009, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7938_RXN"	"CPLX0-7938"
"regulator of KefC-mediated potassium transport and quinone oxidoreductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 40325.699599999985, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7939_RXN"	"CPLX0-7939"
"CP4-6 prophage; probable 2-keto-3-deoxygluconate aldolase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 130100.85119999986, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7940_RXN"	"CPLX0-7940"
"Grx4-BolA complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 24865.2677, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7942_RXN"	"CPLX0-7942"
"outer membrane phospholipase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 66309.83479999995, -0.0, -0.0, -0.0, -0.0]	["o"]	"CPLX0-7944_RXN"	"CPLX0-7944"
"zinc-binding phosphatase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 80634.89699999994, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7945_RXN"	"CPLX0-7945"
"ribosomal protein S6 modification protein"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 129621.20879999986, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7946_RXN"	"CPLX0-7946"
"succinylarginine dihydrolase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 98576.54300000003, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7947_RXN"	"CPLX0-7947"
"2-hydroxy-6-oxononatrienedioate hydrolase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 63868.62719999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7950_RXN"	"CPLX0-7950"
"2-hydroxypentadienoate hydratase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 144403.3939999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7951_RXN"	"CPLX0-7951"
"ferric coprogen outer membrane transport complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 149084.33890000006, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7952_RXN"	"CPLX0-7952"
"ferric coprogen transport system"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 380667.7160000004, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7954_RXN"	"CPLX0-7954"
"acetate / glycolate transporter"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 118413.89740000044, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7955_RXN"	"CPLX0-7955"
"CsrA dimer"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 13713.735799999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7956_RXN"	"CPLX0-7956"
"selenide, water dikinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 73356.0312, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7957_RXN"	"CPLX0-7957"
"methylphosphonate degradation complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 101100.55940000001, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7958_RXN"	"CPLX0-7958"
"adenylosuccinate lyase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 206121.9184000003, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7959_RXN"	"CPLX0-7959"
"chaperone, protecting proteins in response to oxidative stress"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 41543.907599999984, -0.0, -0.0, -0.0, -0.0]	["m"]	"CPLX0-7960_RXN"	"CPLX0-7960"
"chloride:H+ antiporter ClcA"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 100713.14740000029, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7961_RXN"	"CPLX0-7961"
"L-amino acid N-acyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 38485.14619999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7962_RXN"	"CPLX0-7962"
"multidrug / betaine / choline efflux transporter EmrE"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 23918.64260000001, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7963_RXN"	"CPLX0-7963"
"TolC outer membrane channel"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 161206.27800000025, -0.0, -0.0, -0.0, -0.0]	["o"]	"CPLX0-7964_RXN"	"CPLX0-7964"
"YjiE DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 69405.01219999991, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7970_RXN"	"CPLX0-7970"
"cell division factor ZapD"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 56578.99419999995, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7973_RXN"	"CPLX0-7973"
"NADH pyrophosphatase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 59359.488799999956, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7974_RXN"	"CPLX0-7974"
"NadR DNA-binding transcriptional repressor and NMN adenylyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 189334.09439999994, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7975_RXN"	"CPLX0-7975"
"translocation and assembly module"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 201512.81290000025, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7976_RXN"	"CPLX0-7976"
"16S rRNA m4C1402 methyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 69749.28219999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7977_RXN"	"CPLX0-7977"
"monoacetylchitobiose-6-phosphate hydrolase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 202016.86000000042, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7979_RXN"	"CPLX0-7979"
"mechanosensitive channel of miniconductance YbdG"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 326224.1828999998, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7981_RXN"	"CPLX0-7981"
"mechanosensitive channel YnaI"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 271336.83570000005, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7982_RXN"	"CPLX0-7982"
"mechanosensitive channel YbiO"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 573394.6288000012, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7983_RXN"	"CPLX0-7983"
"S-glutathionyl-(chloro)hydroquinone reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 74757.72659999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7984_RXN"	"CPLX0-7984"
"mechanosensitive channel of miniconductance"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 867516.8669999975, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7985_RXN"	"CPLX0-7985"
"HypCD complex involved in hydrogenase maturation"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 51077.01109999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7986_RXN"	"CPLX0-7986"
"predicted enamine/imine deaminase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 42012.2322, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7987_RXN"	"CPLX0-7987"
"PaaF-PaaG hydratase-isomerase complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 333850.4615999996, -0.0, -0.0, -0.0, -0.0]	["m"]	"CPLX0-7988_RXN"	"CPLX0-7988"
"murein tripeptide amidase A"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 53099.64759999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7989_RXN"	"CPLX0-7989"
"dTDP-4-dehydro-6-deoxy-D-glucose transaminase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 167575.15759999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7990_RXN"	"CPLX0-7990"
"lipopolysaccharide transport system"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 286344.1284999999, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7992_RXN"	"CPLX0-7992"
"ureidoglycolate dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 75917.77079999995, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7993_RXN"	"CPLX0-7993"
"poly-&beta;-1,6-N-acetyl-D-glucosamine synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 66860.39520000006, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-7994_RXN"	"CPLX0-7994"
"diaminopimelate epimerase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 60404.77759999995, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7997_RXN"	"CPLX0-7997"
"RNase adaptor protein"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 97473.41519999994, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-7998_RXN"	"CPLX0-7998"
"longitudinal peptidoglycan synthesis/chromosome segregation-directing complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 95236.10520000002, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-8_RXN"	"CPLX0-8"
"3-oxoacyl-[acyl-carrier-protein] reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 102240.7219999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8005_RXN"	"CPLX0-8005"
"enoyl-[acyl-carrier-protein] reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 111435.09559999988, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8006_RXN"	"CPLX0-8006"
"UDP-N-acetylglucosamine 2-epimerase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 84408.5728, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8008_RXN"	"CPLX0-8008"
"outer membrane protein; export and assembly of type 1 fimbriae"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 192957.86800000016, -0.0, -0.0, -0.0, -0.0]	["o"]	"CPLX0-8009_RXN"	"CPLX0-8009"
"HdeA dimer, inactive form of acid-resistance protein"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 23711.10999999998, -0.0, -0.0, -0.0, -0.0]	["p"]	"CPLX0-801_RXN"	"CPLX0-801"
"NsrR-nitric oxide"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 31123.900800000007, 30.006, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8047_RXN"	"CPLX0-8047"
"Dan-L-tartrate DNA-binding transcriptional activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 35310.40759999999, 148.0696, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8048_RXN"	"CPLX0-8048"
"CytR-cytidine"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 75567.04920000002, 243.2177, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8051_RXN"	"CPLX0-8051"
"SelB-L-selenocysteinyl-tRNAsec"	""	[-0.0, -0.0, -0.0, 30708.3154, -0.0, -0.0, 68856.08080000004, 152.05430000000004, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8053_RXN"	"CPLX0-8053"
"MurR-N-acetylmuramate 6-phosphate"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 124782.57999999981, 370.2253, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8054_RXN"	"CPLX0-8054"
"AcrR-ethidium"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 24761.4993, 314.41, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8055_RXN"	"CPLX0-8055"
"TreR-trehalose 6-phosphate"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 34532.59369999998, 420.2579, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8056_RXN"	"CPLX0-8056"
"GlpR-glycerol"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 28039.652199999982, 92.0932, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8057_RXN"	"CPLX0-8057"
"RutR-thymine"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 23690.550699999985, 126.1144, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8058_RXN"	"CPLX0-8058"
"DgsA-EII"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 44272.73540000006, 180.1548, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8059_RXN"	"CPLX0-8059"
"GcvA-gly"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 34406.44149999995, 75.0665, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8060_RXN"	"CPLX0-8060"
"NrdR-Zn2+ DNA-binding transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 17229.827599999997, 65.38, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8061_RXN"	"CPLX0-8061"
"CaiF-L-carnitine DNA-binding Transcriptional Activator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 30880.252400000005, 161.1995, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8062_RXN"	"CPLX0-8062"
"YqjI-nickel"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 23396.155799999997, 58.71, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8069_RXN"	"CPLX0-8069"
"DksA-ppGpp"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 17520.6171, 597.1109, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8070_RXN"	"CPLX0-8070"
"AllR-allantoin"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 29265.50239999997, 158.1164, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8071_RXN"	"CPLX0-8071"
"ComR-Cu(I)"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 23360.600999999977, 63.546, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8074_RXN"	"CPLX0-8074"
"YjiE DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 69405.01219999991, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8075_RXN"	"CPLX0-8075"
"ArgR-arg"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 16989.398000000005, 175.2105, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8076_RXN"	"CPLX0-8076"
"ExuR-lysine"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 29824.477299999977, 147.1965, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8077_RXN"	"CPLX0-8077"
"ChbR-N-monoacetylchitobiose-6-phosphate"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 32969.486399999994, 502.3633, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8079_RXN"	"CPLX0-8079"
"IscR-2Fe-2S DNA binding transcriptional repressor"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 17336.4837, 175.814, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8083_RXN"	"CPLX0-8083"
"PuuR-putrescine"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 20084.425999999996, 90.1686, -0.0, -0.0, -0.0]	["c"]	"CPLX0-8085_RXN"	"CPLX0-8085"
"fructoselysine 6-phosphate deglycase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 462610.95239999995, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-821_RXN"	"CPLX0-821"
"MazE antitoxin of the MazF-MazE toxin-antitoxin system"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 18699.288999999997, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-841_RXN"	"CPLX0-841"
"glyoxalase III, Hsp31 molecular chaperone"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 62362.49919999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-861_RXN"	"CPLX0-861"
"ClpA ATP-dependent protease specificity component and chaperone"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 505154.66220000095, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-881_RXN"	"CPLX0-881"
"tRNA-specific adenosine deaminase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 37398.8456, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-901_RXN"	"CPLX0-901"
"probable 4-oxalocrotonate tautomerase (4-OT)"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 17337.758199999997, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-902_RXN"	"CPLX0-902"
"inhibitor of vertebrate C-type lysozyme"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 33742.399199999985, -0.0, -0.0, -0.0, -0.0]	["p"]	"CPLX0-921_RXN"	"CPLX0-921"
"PspC transcriptional regulator; toxin of a PspC-PspB toxin-antitoxin pair"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 27033.588200000013, -0.0, -0.0, -0.0, -0.0]	["i"]	"CPLX0-961_RXN"	"CPLX0-961"
"PspF DNA-binding transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 221869.51800000021, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLX0-981_RXN"	"CPLX0-981"
"NMN amidohydrolase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 35155.212799999994, -0.0, -0.0, -0.0, -0.0]	["c"]	"CPLXECOLI-7943_RXN"	"CPLXECOLI-7943"
"CreC sensory histidine kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 104361.99820000007, -0.0, -0.0, -0.0, -0.0]	["i"]	"CREC-CPLX_RXN"	"CREC-CPLX"
"CTP synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 241443.10320000048, -0.0, -0.0, -0.0, -0.0]	["c"]	"CTPSYN-CPLX_RXN"	"CTPSYN-CPLX"
"cyanase dimer"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 34089.44540000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"CYANLY-CPLX_RXN"	"CYANLY-CPLX"
"bifunctional CysEK cysteine biosynthesis complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 244841.75299999974, -0.0, -0.0, -0.0, -0.0]	["c"]	"CYSSYNMULTI-CPLX_RXN"	"CYSSYNMULTI-CPLX"
"L-cysteine desulfhydrase / cystathionine-&beta;-lyase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 172820.55519999997, -0.0, -0.0, -0.0, -0.0]	["c"]	"CYSTATHIONINE-BETA-LYASE-CPLX_RXN"	"CYSTATHIONINE-BETA-LYASE-CPLX"
"cytochrome bd-I terminal oxidase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 100655.75080000015, -0.0, -0.0, -0.0, -0.0]	["i"]	"CYT-D-UBIOX-CPLX_RXN"	"CYT-D-UBIOX-CPLX"
"cytochrome bo terminal oxidase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 143923.60230000014, -0.0, -0.0, -0.0, -0.0]	["i"]	"CYT-O-UBIOX-CPLX_RXN"	"CYT-O-UBIOX-CPLX"
"cytidine deaminase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 63061.31259999995, -0.0, -0.0, -0.0, -0.0]	["c"]	"CYTIDEAM-CPLX_RXN"	"CYTIDEAM-CPLX"
"D-alanine-D-alanine ligase B"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 65652.89579999991, -0.0, -0.0, -0.0, -0.0]	["c"]	"DALADALALIGB-CPLX_RXN"	"DALADALALIGB-CPLX"
"D-amino acid dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 95206.11180000009, -0.0, -0.0, -0.0, -0.0]	["c"]	"DALADEHYDROG-CPLX_RXN"	"DALADEHYDROG-CPLX"
"7,8-diaminopelargonic acid synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 94644.57880000016, -0.0, -0.0, -0.0, -0.0]	["c"]	"DAPASYN-CPLX_RXN"	"DAPASYN-CPLX"
