Frame ID	Name	Left	Right	Direction	Genes	Promoter	Terminators	Degradation rate (1/min)	Expression rate (a.u./min)
TU0-13838	tolC-ygiABC	3176096	3179605	+	"[""EG11165"", ""EG11164"", ""EG11163"", ""EG11009""]"	PM0-10219	"[""TERM_WC-2194""]"	0.15403270679109896	264.74371479720128
TU0-13839	sroG-ribB	3181833	3182740	-	"[""G0-9387"", ""EG10465""]"	PM0-10126	"[""TERM_WC-2105""]"	0.15403270679109896	208.69275312298836
TU0-13841	yqiC	3182853	3183154	+	"[""G7582""]"	PM0-45601	"[""TERM_WC-3982""]"	0.25672117798516492	420.47334857478222
TU0-13842	ygiL	3183333	3183989	+	"[""EG12363""]"	PM0-45602	"[""TERM_WC-3347""]"	0.12377628224284738	10.174410400362055
TU0-13843	insC-5D-5-yqiGHI-insCD-5	3184062	3189720	+	"[""G7587"", ""G7586"", ""G7585"", ""G7583"", ""G0-10545""]"	PM0-46126	"[""TERM_WC-1020""]"	0.13793973742486473	7.0376854034165977
TU0-13844	yqiJK	3190076	3192549	+	"[""G7589"", ""G7588""]"	PM0-45604	"[""TERM_WC-3984""]"	0.10345480306864856	25.413672373813515
TU0-13845	sibD	3192741	3192887	-	"[""G0-8913""]"	PM0-10278	"[""TERM_WC-2060""]"	0.12161736185347703	219.60197026977914
TU0-13846	rfaE	3193340	3194948	-	"[""G7590""]"	PM0-45606	"[""TERM_WC-1818""]"	0.21660849392498288	391.12550476472762
TU0-13847	ygiF-glnE	3194821	3198987	-	"[""EG11603"", ""EG11602""]"	PM_WC-511	"[""TERM_WC-3344""]"	0.11552453009332421	101.62692912309733
TU0-13848	folB	3202241	3202670	-	"[""EG11673""]"	PM0-45611	"[""TERM_WC-677""]"	0.10193340890587431	137.71815143637053
TU0-13850	ebgR	3219459	3220473	+	"[""EG10254""]"	PM0-10127	"[""TERM_WC-529""]"	0.11363068533769595	21.344387933832806
TU0-13851	ygjI	3224164	3225691	+	"[""EG12720""]"	PM0-45620	"[""TERM_WC-3361""]"	0.091203576389466495	6.8238515854598836
TU0-13852	ygjJK	3225823	3229263	+	"[""G7599"", ""G7598""]"	PM_WC-512	"[""TERM_WC-3363""]"	0.10582399703205272	38.62787539663988
TU0-13853	fadH	3229646	3231707	+	"[""G36""]"	PM0-36147	"[""TERM_WC-609""]"	0.12161736185347703	219.60197026977914
TU0-13854	higBA	3231748	3232502	-	"[""G7602"", ""G7601""]"	PM0-46154	"[""TERM_WC-914""]"	0.12836058899258246	231.77807689761636
TU0-13855	rlmG	3232759	3233914	-	"[""G7603""]"	PM0-45623	"[""TERM_WC-1867""]"	0.11002336199364211	198.66692305509974
TU0-13856	ygjP	3233982	3234487	+	"[""G7604""]"	PM_WC-513	"[""TERM_WC-3364""]"	0.084530143970725044	36.637054999791644
TU0-13857	ygjQ	3234421	3235256	+	"[""G7605""]"	PM0-45624	"[""TERM_WC-3366""]"	0.14145860827753984	20.220093467191543
TU0-13858	ygjR	3235304	3236321	+	"[""G7606""]"	PM0-10128	"[""TERM_WC-3369""]"	0.14145860827753984	53.788221211451742
TU0-13859	alx	3236577	3237569	+	"[""G7607""]"	PM0-45628	"[""TERM_WC-92""]"	0.086643397569993161	156.45020190589105
TU0-13860	sstT	3237885	3239212	+	"[""EG12732""]"	PM0-10129	"[""TERM_WC-2116""]"	0.23104906018664842	417.20053841570945
TU0-13861	ygjV	3239213	3239841	-	"[""G7608""]"	PM0-45631	"[""TERM_WC-3370""]"	0.15068416968694465	7.0761286084989203
TU0-13863	yqjCDEK	3246991	3248400	+	"[""G7614"", ""G7613"", ""G7612"", ""G7611""]"	PM_WC-659	"[""TERM_WC-3987""]"	0.11363068533769595	188.33225541659951
TU0-13864	yqjF	3248488	3248978	+	"[""G7615""]"	PM0-45632	"[""TERM_WC-3990""]"	0.14145860827753984	18.253818812133741
TU0-13865	yqjG	3248996	3250034	+	"[""G7616""]"	PM0-45635	"[""TERM_WC-3991""]"	0.16503504299046315	49.173841409438403
TU0-13866	yhaH	3250271	3250693	+	"[""G7617""]"	PM0-45636	"[""TERM_WC-3372""]"	0.10830424696249144	91.761856281440487
TU0-13867	yhaI	3250722	3251291	+	"[""G7618""]"	PM0-45638	"[""TERM_WC-3377""]"	0.11748257297626191	18.590442347763688
TU0-13868	yhaKL	3252313	3253231	+	"[""G7621"", ""G7620""]"	PM0-45644	"[""TERM_WC-3381""]"	0.066648767361533204	37.40995312002859
TU0-13869	yhaOM	3253361	3255969	-	"[""EG12754"", ""G7622""]"	PM_WC-514	"[""TERM_WC-3383""]"	0.093668537913506114	7.6470994352586379
TU0-13870	tdcR	3265243	3265622	+	"[""EG10992""]"	PM0-45648	"[""TERM_WC-2154""]"	0.12836058899258246	2.3438643550045555
TU0-13871	yhaBC	3265838	3267626	+	"[""EG11174"", ""EG11173""]"	PM0-45653	"[""TERM_WC-3371""]"	0.10663802777845312	0.92455170083918858
TU0-13872	sohA-yhaV	3274994	3275825	+	"[""G7629"", ""EG10955""]"	PM0-9689	"[""TERM_WC-2084""]"	0.1754802988759355	172.3813167977865
TU0-13873	yraH	3285387	3286034	+	"[""G7637""]"	PM0-45654	"[""TERM_WC-3997""]"	0.13329753472306641	18.053818102892112
TU0-13874	yraIJK	3286112	3290456	+	"[""G7640"", ""G7639"", ""G7638""]"	PM_WC-660	"[""TERM_WC-4004""]"	0.0967182112409226	5.2885517906536474
TU0-13875	yraQ	3295118	3296196	-	"[""G7645""]"	PM0-45665	"[""TERM_WC-4010""]"	0.14145860827753984	213.02251820514726
TU0-13876	yraR	3296231	3296919	-	"[""G7646""]"	PM0-36252	"[""TERM_WC-4013""]"	0.12602676010180824	41.435078186272513
TU0-13877	yhbTS	3298275	3299390	-	"[""G7651"", ""G7650""]"	PM0-10130	"[""TERM_WC-3389""]"	0.1593441794390679	218.89428617903636
TU0-13878	yhbUV	3299351	3301391	+	"[""G7653"", ""G7652""]"	PM0-45670	"[""TERM_WC-3392""]"	0.089438345878702613	9.5725861593975416
TU0-13879	yhbW	3301470	3302479	+	"[""G7654""]"	PM_WC-518	"[""TERM_WC-3393""]"	0.18733707582701223	100.50259443967552
TU0-13880	deaD	3303991	3305931	-	"[""EG10215""]"	PM0-45673	"[""TERM_WC-445""]"	0.25672117798516492	458.07786672604914
TU0-13881	nlpI	3306060	3307062	-	"[""EG12371""]"	PM0-45674	"[""TERM_WC-1470""]"	0.26659506944613282	481.38523663351089
TU0-13882	yhbX	3318008	3319673	-	"[""G7655""]"	PM0-45675	"[""TERM_WC-3394""]"	0.049159374507797539	12.065676879193829
TU0-13883	folP-glmM	3320753	3322933	-	"[""EG50011"", ""EG11553""]"	PM_WC-84	"[""TERM_WC-681""]"	0.17773004629742187	266.05121550446268
TU0-13884	yhbE-obgE	3328602	3330757	-	"[""EG11499"", ""G7656""]"	PM_WC-515	"[""TERM_WC-3384""]"	0.18483924814931874	225.89204516328243
TU0-13885	ispB	3331732	3332705	+	"[""EG10017""]"	PM_WC-139	"[""TERM_WC-1079""]"	0.11950813457930091	224.83304374673043
TU0-13886	sfsB	3332818	3333211	+	"[""EG10656""]"	PM0-45680	"[""TERM_WC-2049""]"	0.12161736185347703	219.60197026977914
TU0-13887	murA	3333255	3334516	-	"[""EG11358""]"	PM_WC-189	"[""TERM_WC-1394""]"	0.088865023148710934	169.38562062375792
TU0-13888	ibaG	3334569	3334908	-	"[""G7657""]"	PM0-36160	"[""TERM_WC-979""]"	0.18733707582701223	338.27070682354821
TU0-13889	mlaFEDCB	3334983	3338087	-	"[""EG12801"", ""EG12800"", ""EG12799"", ""G7659"", ""G7658""]"	PM_WC-177	"[""TERM_WC-1307""]"	0.19254088348887374	347.66711534642462
TU0-13890	elbB-mtgA	3347101	3348481	-	"[""EG11383"", ""G7668""]"	PM_WC-65	"[""TERM_WC-549""]"	0.050966704452937155	14.874123027545181
TU0-13891	yhcC	3351141	3352240	-	"[""G7669""]"	PM0-45685	"[""TERM_WC-3400""]"	0.086643397569993161	18.056484053586576
TU0-13892	yhcAD-ychE_1	3360061	3363688	+	"[""G7671"", ""G7670"", ""EG11515""]"	PM0-45687	"[""TERM_WC-3397""]"	0.077016353395549492	12.372677172995026
TU0-13893	ychE_2-yhcF	3364948	3365666	+	"[""G7673""]"	PM_WC-379	"[""TERM_WC-2752""]"	0.12602676010180824	33.999499340265821
TU0-13894	yhcG	3365849	3366978	+	"[""G7674""]"	PM_WC-519	"[""TERM_WC-3405""]"	0.14440566261665527	42.824943305595291
TU0-13895	nanR	3371718	3372725	-	"[""G7678""]"	PM0-45694	"[""TERM_WC-1430""]"	0.13329753472306641	62.353920792756007
TU0-13896	yhcM	3376890	3378178	-	"[""G7680""]"	PM0-45697	"[""TERM_WC-3407""]"	0.12161736185347703	93.027552428961656
TU0-13897	yhcB	3378204	3378613	+	"[""G7681""]"	PM0-10134	"[""TERM_WC-3399""]"	0.21660849392498288	391.12550476472762
TU0-13898	degQS	3378676	3381291	+	"[""EG11652"", ""G7682""]"	PM0-10135	"[""TERM_WC-451""]"	0.17773004629742187	173.68668774415553
TU0-13899	yhcN	3383428	3383825	+	"[""G7683""]"	PM0-45699	"[""TERM_WC-3410""]"	0.11950813457930091	28.191968947257088
TU0-13900	yhcO	3383877	3384232	-	"[""G7684""]"	PM0-45701	"[""TERM_WC-3412""]"	0.11179793234837827	28.436922072133502
TU0-13901	aaeXAB	3384241	3387452	-	"[""G7687"", ""G7686"", ""G7685""]"	PM0-36253	"[""TERM_WC-8""]"	0.089438345878702613	161.49698261253269
TU0-13902	tldD	3388603	3390097	-	"[""G7689""]"	PM0-45710	"[""TERM_WC-2187""]"	0.19254088348887369	285.39950077788768
TU0-13903	yhdP	3390478	3394280	-	"[""G7690""]"	PM_WC-520	"[""TERM_WC-3417""]"	0.1474781235233926	53.207157404769589
TU0-13904	csrD	3399412	3401447	-	"[""EG10018""]"	PM0-45713	"[""TERM_WC-374""]"	0.1307824868981029	236.15124815983555
TU0-13905	yhdJ	3409639	3410561	+	"[""EG11498""]"	PM0-45716	"[""TERM_WC-3415""]"	0.1474781235233926	5.884377128583365
TU0-13906	yhdU	3410519	3410824	+	"[""G7694""]"	PM0-45717	"[""TERM_WC-3418""]"	0.12836058899258246	34.783152405209989
TU0-13907	yhdV	3416218	3416635	+	"[""G7695""]"	PM0-45724	"[""TERM_WC-3419""]"	0.11748257297626191	39.786648164140857
TU0-13908	trkA	3434540	3435918	+	"[""EG11019""]"	PM0-9750	"[""TERM_WC-2224""]"	0.23901626915860183	115.24886466289466
TU0-13909	mscL	3436023	3436458	+	"[""EG11180""]"	PM0-10137	"[""TERM_WC-1381""]"	0.12161736185347703	375.12388794257578
TU0-13910	arfA	3436466	3436695	-	"[""G0-10465""]"	PM0-45729	"[""TERM0-1159""]"	0.12161736185347703	219.60197026977914
TU0-13911	yhdN-zntR	3436725	3437568	-	"[""EG11970"", ""EG11969""]"	PM0-9719	"[""TERM_WC-3416""]"	0.023656900360407688	11.28907285198655
TU0-13913	gspCDEFGHIJKLMO	3453553	3464244	+	"[""EG11359"", ""EG12173"", ""G7711"", ""G7710"", ""G7709"", ""G7708"", ""G7707"", ""G7706"", ""G7705"", ""G7704"", ""G7703"", ""G7702""]"	PM0-9512	"[""TERM_WC-867""]"	0.078588115709744347	13.3838704578323
TU0-13914	bfd-bfr	3464269	3465013	-	"[""EG11181"", ""EG10113""]"	PM_WC-24	"[""TERM_WC-212""]"	0.096270441744436844	98.66179951736865
TU0-13915	yheO-tusDCB	3472698	3474528	-	"[""G7715"", ""G7714"", ""G7713"", ""G7712""]"	PM0-10141	"[""TERM_WC-3421""]"	0.19077445336512255	216.64346924143319
TU0-13917	slyD	3475927	3476562	-	"[""EG11663""]"	PM0-45734	"[""TERM_WC-2072""]"	0.12161736185347703	662.22842641731609
TU0-13918	kefGB-yheV	3476612	3479183	-	"[""G7717"", ""EG20110"", ""G0-10466""]"	PM_WC-148	"[""TERM_WC-1113""]"	0.13725686743761292	94.615276430769725
TU0-13919	yheSTU	3479311	3482460	+	"[""G7719"", ""G7718"", ""EG12903""]"	PM_WC-521	"[""TERM_WC-3423""]"	0.16906028794145006	134.44350338255876
TU0-13920	prkB	3482333	3483383	+	"[""EG12365""]"	PM0-10143	"[""TERM_WC-1684""]"	0.25672117798516492	153.9813625555019
TU0-13921	yhfG-fic-pabA	3488286	3489642	-	"[""EG12374"", ""EG10307"", ""EG10682""]"	PM_WC-522	"[""TERM_WC-3427""]"	0.14440566261665527	16.473797991308032
TU0-13922	tsgA	3490541	3491773	+	"[""EG11262""]"	PM0-10144	"[""TERM_WC-2248""]"	0.12602676010180824	227.56393004493245
TU0-13923	yhfL	3497460	3497639	+	"[""G7722""]"	PM0-45738	"[""TERM_WC-3431""]"	0.14145860827753984	16.338469256055852
TU0-13924	yhfXW-php-yhfUTS	3502955	3508998	-	"[""G7733"", ""G7732"", ""G7731"", ""G7730"", ""G7729"", ""G7728""]"	PM_WC-523	"[""TERM_WC-3433""]"	0.097283814815430913	24.564163240896306
TU0-13925	yhfZY	3509080	3510366	-	"[""G7735"", ""G7734""]"	PM_WC-524	"[""TERM_WC-3436""]"	0.084530143970725044	10.598389451049504
TU0-13926	hofQ	3517485	3518725	-	"[""EG12113""]"	PM_WC-107	"[""TERM_WC-927""]"	0.090019114358434446	6.4975796743917975
TU0-13927	hofMNOP	3518635	3520950	-	"[""G7739"", ""G7738"", ""G7737"", ""G7736""]"	PM0-10365	"[""TERM_WC-926""]"	0.11456978191073476	26.288036459418088
TU0-13928	yrfF	3524296	3526628	+	"[""G7741""]"	PM0-45751	"[""TERM_WC-4023""]"	0.12377628224284738	35.815905029790322
TU0-13929	yrfG-hslR	3526691	3527773	+	"[""G7743"", ""G7742""]"	PM0-9852	"[""TERM_WC-4027""]"	0.15753345012726028	144.45502309769515
TU0-13930	hslO	3527755	3528676	+	"[""G7744""]"	PM0-45755	"[""TERM_WC-949""]"	0.12680059941061658	151.74988535064949
TU0-13931	greB	3534802	3535312	+	"[""EG11578""]"	PM0-45760	"[""TERM_WC-848""]"	0.12161736185347703	59.641154252945135
TU0-13932	yhgF	3535198	3537730	+	"[""G7746""]"	PM0-45762	"[""TERM_WC-3441""]"	0.24755256448569476	399.59439854151879
TU0-13933	yhgA	3541169	3542069	+	"[""EG11750""]"	PM0-45763	"[""TERM_WC-3437""]"	0.12161736185347703	25.281817182100802
TU0-13934	yzgL	3561745	3562028	-	"[""G7752""]"	PM_WC-669	"[""TERM_WC-4054""]"	0.097626363459147228	27.405672750251814
TU0-13935	asd	3571796	3572901	-	"[""EG10088""]"	PM_WC-13	"[""TERM_WC-156""]"	0.18733707582701223	1237.709832798454
TU0-13936	yhhW	3576971	3577668	-	"[""G7756""]"	PM_WC-529	"[""TERM_WC-3456""]"	0.13862943611198905	35.159197586722662
TU0-13937	yhhX	3577789	3578882	-	"[""G7757""]"	PM0-45770	"[""TERM_WC-3458""]"	0.23901626915860183	97.408690332896597
TU0-13940	yhhZ-yrhA-insA-6B-6-insAB-6	3579781	3582205	+	"[""G7761"", ""G0-10540"", ""G7760"", ""G7759""]"	PM0-45772	"[""TERM_WC-3460""]"	0.14643954518872082	3.7122424705340737
TU0-13941	yrhB	3582757	3583068	+	"[""G7763""]"	PM0-45774	"[""TERM_WC-4029""]"	0.13591121187449909	8.7472455962427595
TU0-13942	rsmD-yhhL	3602375	3603273	+	"[""EG12212"", ""EG10343""]"	PM0-45783	"[""TERM_WC-1959""]"	0.10830424696249144	69.629883414655382
TU0-13943	yhhN	3603598	3604402	+	"[""EG12214""]"	PM0-45788	"[""TERM_WC-3452""]"	0.11179793234837827	67.085467284967862
TU0-13944	yhhQ	3607142	3607907	+	"[""EG12217""]"	PM0-45791	"[""TERM_WC-3453""]"	0.20386681781174862	51.427443461191707
TU0-13945	dcrB	3607790	3608537	+	"[""G7767""]"	PM0-45792	"[""TERM_WC-429""]"	0.28881132523331055	521.50067301963691
TU0-13946	yhhT	3609864	3610939	+	"[""EG12220""]"	PM0-45796	"[""TERM_WC-3455""]"	0.11363068533769595	36.550446245723286
TU0-13947	acpT	3610992	3611581	+	"[""EG12221""]"	PM_WC-6	"[""TERM_WC-28""]"	0.14145860827753984	255.4289010708425
TU0-13948	rhsB	3617097	3621452	+	"[""EG10847""]"	PM0-45797	"[""TERM_WC-1844""]"	0.13329753472306641	8.3577554271362633
TU0-13949	yhhH	3621422	3621807	+	"[""EG11520""]"	PM_WC-527	"[""TERM_WC-3446""]"	0.12377628224284738	11.820634954191924
TU0-13951	yhhI	3622196	3623539	+	"[""EG11525""]"	PM0-45803	"[""TERM_WC-3447""]"	0.12161736185347703	8.2602512170881592
TU0-13952	yhiI-rbbA-yhhJ	3623700	3628625	-	"[""EG12224"", ""EG12223"", ""EG11767""]"	PM_WC-530	"[""TERM_WC-3464""]"	0.10345480306864854	66.000026165675024
TU0-13953	yhiJ	3628989	3630618	-	"[""EG12225""]"	PM0-45805	"[""TERM_WC-3465""]"	0.11363068533769595	8.5063931043799172
TU0-13954	yhiK	3630873	3631267	-	"[""EG12226""]"	PM_WC-531	"[""TERM_WC-3466""]"	0.087740149437967749	158.43058420849727
TU0-13955	yhiL	3631241	3632481	-	"[""EG12227""]"	PM0-9391	"[""TERM_WC-3467""]"	0.15753345012726028	4.2975125194716606
TU0-13956	dtpB	3638885	3640356	+	"[""EG12232""]"	PM_WC-61	"[""TERM_WC-514""]"	0.1474781235233926	266.29821601002732
TU0-13957	prlC-yhiQ	3640401	3643261	-	"[""EG11441"", ""EG12233""]"	PM0-9720	"[""TERM_WC-1685""]"	0.2009122262492595	98.037129920588654
TU0-13958	rlmJ	3643373	3644252	+	"[""EG12234""]"	PM0-10146	"[""TERM_WC-1869""]"	0.12161736185347703	219.60197026977914
TU0-13959	gor	3644322	3645676	+	"[""EG10412""]"	PM_WC-100	"[""TERM_WC-839""]"	0.10663802777845312	220.54237076973007
TU0-13960	yhiS_1	3649314	3650098	+	"[""EG12238""]"	PM_WC-532	"[""TERM_WC-3473""]"	0.099021025794277892	178.80023074958976
TU0-13962	yhiD	3653276	3654133	-	"[""EG11400""]"	PM0-45812	"[""TERM_WC-3462""]"	0.12161736185347703	0.0
TU0-13964	mdtEF	3657107	3661552	+	"[""EG12241"", ""EG12240""]"	PM0-10251	"[""TERM_WC-1243""]"	0.25205352020361649	455.1278600898649
TU0-13965	yhjA	3665812	3667284	-	"[""EG12244""]"	PM0-9588	"[""TERM_WC-3474""]"	0.21660849392498288	30.897035573459565
TU0-13966	yhjC	3670159	3671338	+	"[""EG12247""]"	PM0-10468	"[""TERM_WC-3476""]"	0.15068416968694465	33.153531014521555
TU0-13967	yhjD	3671353	3672400	+	"[""EG12248""]"	PM0-45815	"[""TERM_WC-3477""]"	0.18240715277893299	69.610217643496412
TU0-13968	yhjE	3672660	3674133	+	"[""EG12249""]"	PM0-45816	"[""TERM_WC-3479""]"	0.20386681781174862	580.6208518005725
TU0-13969	yhjG	3674311	3676435	-	"[""EG12251""]"	PM0-9766	"[""TERM_WC-3480""]"	0.12161736185347703	37.188156907556206
TU0-13971	yhjK	3681651	3683671	-	"[""EG12256""]"	PM0-45818	"[""TERM_WC-3483""]"	0.1474781235233926	99.494641253821584
TU0-13972	bcsEFG	3694345	3697918	+	"[""EG12265"", ""EG12264"", ""EG12263""]"	PM0-45824	"[""TERM_WC-203""]"	0.22121718528508894	399.44732401504098
TU0-13973	rdlD	3698159	3698224	+	"[""G0-9042""]"	PM0-9605	"[""TERM_WC-1796""]"	0.12161736185347703	219.60197026977914
TU0-13974	yhjV	3698421	3699859	+	"[""EG12266""]"	PM0-45826	"[""TERM_WC-3489""]"	0.12161736185347703	18.631779835952678
TU0-13975	eptB	3706805	3708604	-	"[""EG12267""]"	PM0-10506	"[""TERM_WC-583""]"	0.12160476851928864	219.57923074511024
TU0-13976	yhjX	3708820	3710083	-	"[""EG12268""]"	PM0-45827	"[""TERM_WC-3490""]"	0.13862943611198905	11.481289898794932
TU0-13977	yhjY	3710257	3711006	-	"[""EG12269""]"	PM0-45829	"[""TERM_WC-3493""]"	0.16119701873487099	19.656364464530174
TU0-13978	tag-yiaC	3711115	3712117	+	"[""EG12270"", ""EG10986""]"	PM_WC-273	"[""TERM_WC-2137""]"	0.18003822871686889	89.448393173401982
TU0-13979	yiaD	3714502	3715231	+	"[""EG12271""]"	PM0-45834	"[""TERM_WC-3498""]"	0.084530143970725044	31.245722417338801
TU0-13980	ghrB	3715212	3716309	+	"[""EG12272""]"	PM0-45836	"[""TERM_WC-773""]"	0.097626363459147228	176.28191764044064
TU0-13981	ysaB	3723434	3723925	-	"[""G0-10467""]"	PM0-45840	"[""TERM_WC-4031""]"	0.12161736185347703	8.1970101889243523
TU0-13982	yiaA	3724945	3725384	-	"[""EG11186""]"	PM0-9845	"[""TERM_WC-3494""]"	0.12836058899258246	18.329892108140776
TU0-13983	yiaB	3725428	3725820	-	"[""EG11267""]"	PM0-45841	"[""TERM_WC-3496""]"	0.12161736185347703	2.9358431151429349
TU0-13984	avtA	3737697	3738983	+	"[""EG10107""]"	PM0-10149	"[""TERM_WC-180""]"	0.12161736185347703	25.379111071583583
TU0-13985	ysaA	3739130	3739605	-	"[""EG12277""]"	PM_WC-663	"[""TERM_WC-4030""]"	0.18733707582701223	338.27070682354821
TU0-13986	yiaWV	3750984	3752451	-	"[""EG12291"", ""EG12290""]"	PM_WC-533	"[""TERM_WC-3512""]"	0.11552453009332421	17.066438830686785
TU0-13987	yiaY	3754697	3755903	-	"[""EG12293""]"	PM0-45853	"[""TERM_WC-3515""]"	0.096270441744436844	21.366261840760313
TU0-13988	yibF	3759368	3759998	-	"[""EG11762""]"	PM0-10150	"[""TERM_WC-3519""]"	0.15753345012726028	141.23503937709393
TU0-13989	rhsA-yibA	3760206	3765204	+	"[""EG11187"", ""EG10846""]"	PM_WC-239	"[""TERM_WC-1840""]"	0.11748257297626191	5.3642542820961188
TU0-13990	yibJ	3765244	3765947	+	"[""EG11766""]"	PM_WC-536	"[""TERM_WC-3522""]"	0.1050223000848402	5.4275524683845422
TU0-13991	yibG	3766087	3766663	+	"[""EG11763""]"	PM0-45857	"[""TERM_WC-3520""]"	0.12161736185347703	2.3593768199574541
TU0-13992	yibIH	3768264	3769767	-	"[""EG11765"", ""EG11764""]"	PM_WC-535	"[""TERM_WC-3521""]"	0.12161736185347703	32.14833343234811
TU0-13993	yibL	3774620	3775052	+	"[""EG11964""]"	PM0-45860	"[""TERM_WC-3523""]"	0.12161736185347703	162.54160411717206
TU0-13994	trmL	3779238	3779713	+	"[""EG11888""]"	PM_WC-289	"[""TERM_WC-2231""]"	0.12602676010180824	227.56393004493245
TU0-13995	secB-gpsA	3780663	3782151	-	"[""EG10937"", ""EG20091""]"	PM_WC-259	"[""TERM_WC-2019""]"	0.19254088348887369	665.07086892959785
TU0-13996	grxC	3782212	3782599	-	"[""EG12294""]"	PM0-45863	"[""TERM_WC-859""]"	0.16906028794145009	912.993178999007
TU0-13997	yibN	3782605	3783079	-	"[""EG12295""]"	PM0-45864	"[""TERM_WC-3524""]"	0.16906028794145009	713.0760073024835
TU0-13998	gpmM-envC-yibQ	3783258	3787085	+	"[""EG12298"", ""EG12297"", ""EG12296""]"	PM0-10151	"[""TERM_WC-842""]"	0.15068416968694465	111.77299654868493
TU0-13999	yibD	3787068	3788172	-	"[""EG11266""]"	PM0-9640	"[""TERM_WC-3518""]"	0.12161736185347703	219.60197026977914
TU0-14	gor	3644135	3645676	+	"[""EG10412""]"	PM0-15	"[""TERM_WC-838""]"	0.10663802777845312	220.54237076973007
TU0-14000	htrL	3790847	3791857	-	"[""EG11188""]"	PM0-45865	"[""TERM_WC-961""]"	0.15068416968694465	43.945531247500533
TU0-14001	yicC	3814668	3815626	+	"[""EG11192""]"	PM0-10241	"[""TERM0-1096""]"	0.11748257297626191	179.81647654600695
TU0-14002	dinD	3815722	3816609	+	"[""EG11193""]"	PM0-10242	"[""TERM_WC-469""]"	0.11363068533769595	21.910268746814534
TU0-14003	yicG	3816897	3817516	+	"[""EG11683""]"	PM_WC-537	"[""TERM_WC-3527""]"	0.12836058899258246	6.4719408970060073
TU0-14004	gmk	3819411	3820076	+	"[""EG10965""]"	PM0-10342	"[""TERM_WC-830""]"	0.23901626915860183	714.03242215902378
TU0-14005	xanP	3826942	3828361	+	"[""EG11194""]"	PM0-45876	"[""TERM_WC-2352""]"	0.12161736185347703	219.60197026977914
TU0-14006	yicH	3828454	3830191	+	"[""EG11684""]"	PM0-10153	"[""TERM_WC-3528""]"	0.25672117798516492	95.135734137742404
TU0-14007	selC	3834245	3834341	+	"[""EG30092""]"	PM0-10514	"[""TERM_WC-2024""]"	0.12161736185347703	93.132143360155638
TU0-14008	setC	3834791	3836162	+	"[""EG11687""]"	PM0-45878	"[""TERM_WC-2039""]"	0.12161736185347703	4.2712017482941134
TU0-14009	yicL	3836271	3837196	+	"[""EG11688""]"	PM_WC-538	"[""TERM_WC-3530""]"	0.12836058899258246	16.856312546505929
TU0-14010	nepI	3838570	3839794	-	"[""EG11689""]"	PM0-9602	"[""TERM_WC-1450""]"	0.12161736185347703	16.693199088008257
TU0-14011	yicN	3839971	3840532	-	"[""EG11690""]"	PM0-45882	"[""TERM_WC-3531""]"	0.14145860827753984	25.349382603335137
TU0-14012	yicO	3840476	3841980	-	"[""EG11691""]"	PM0-45883	"[""TERM_WC-3533""]"	0.12161736185347703	38.372710012009072
TU0-14013	emrD	3851868	3853131	+	"[""EG11693""]"	PM0-10467	"[""TERM_WC-554""]"	0.092419624074659368	54.148657745342923
TU0-14014	yidHGF	3853135	3854330	-	"[""EG11696"", ""EG11695"", ""EG11694""]"	PM_WC-541	"[""TERM_WC-3542""]"	0.15068416968694465	27.370272581936621
TU0-14015	yidKJ	3854932	3858139	-	"[""EG11706"", ""EG11705""]"	PM_WC-543	"[""TERM_WC-3544""]"	0.090019114358434446	10.105545777877852
TU0-14016	glvCBG-ysdC	3859370	3861626	-	"[""EG11710"", ""EG11709"", ""EG11708""]"	PM_WC-98	"[""TERM_WC-823""]"	0.093668537913506114	8.3074626275488566
TU0-14017	yidE	3862633	3864413	-	"[""EG11536""]"	PM0-45890	"[""TERM_WC-3540""]"	0.15068416968694465	39.337609338473762
TU0-14018	dgoRKADT	3868459	3873183	-	"[""G7789"", ""EG20051"", ""EG20049"", ""GB4478"", ""EG20053""]"	PM_WC-54	"[""TERM_WC-457""]"	0.10307021272266845	12.612186579809327
TU0-14019	yidA	3874161	3874975	-	"[""EG11195""]"	PM_WC-540	"[""TERM_WC-3538""]"	0.12161736185347703	97.585771151229963
TU0-1402	yihG	4043691	4044675	-	"[""EG11833""]"	PM0-1562	"[""TERM_WC-3576""]"	0.15753345012726028	28.806566690270813
TU0-14020	yidB	3875088	3875638	-	"[""EG11196""]"	PM0-45893	"[""TERM_WC-3539""]"	0.1474781235233926	204.89725613599032
TU0-14021	mnmE	3884851	3886217	+	"[""EG10997""]"	PM_WC-181	"[""TERM_WC-1328""]"	0.16906028794145009	154.38923615389103
TU0-14022	mdtL	3889638	3890815	+	"[""EG11720""]"	PM_WC-170	"[""TERM_WC-1251""]"	0.12161736185347703	219.60197026977914
TU0-14023	yidZ	3890788	3891749	+	"[""EG11721""]"	PM_WC-547	"[""TERM_WC-3550""]"	0.06539124344905145	7.4729113013575992
TU0-14025	yieH	3894680	3895464	+	"[""EG11725""]"	PM0-45894	"[""TERM_WC-3554""]"	0.13329753472306641	89.309348264454485
TU0-14026	cbrB	3895529	3895998	+	"[""EG11726""]"	PM_WC-39	"[""TERM_WC-270""]"	0.13329753472306641	19.397457252900622
