Frame ID	Name	Gene	Location	Modified form	Comments
EG12132-MONOMER	iron-sulfur cluster assembly protein	EG12132	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12133-MONOMER	predicted oxidoreductase	EG12133	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12134-MONOMER	threonine / homoserine efflux transporter	EG12134	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12137-MONOMER	outer membrane lipoprotein NlpE, involved in surface sensing	EG12137	"[""CCO-OUTER-MEM""]"	[]	Location information from Han 2011.
EG12138-MONOMER	predicted lipoprotein	EG12138	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12139-MONOMER	conserved protein	EG12139	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12140-MONOMER	protein with similarity to transcriptional regulators	EG12140	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12146-MONOMER	predicted P-loop containing ATPase	EG12146	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12147-MONOMER	phosphocarrier protein HPr-like NPr, nitrogen related, exchanges phosphate with Enzyme I, Hpr	EG12147	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12154-MONOMER	Rac prophage; phage superinfection exclusion protein	EG12154	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12155-MONOMER	Rac prophage; inhibitor of FtsZ, killing protein	EG12155	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12158-MONOMER	nucleoid-associated protein RdgC	EG12158	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12159-MONOMER	conserved protein	EG12159	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12161-MONOMER	attaching and effacing protein homolog, pathogenesis factor	EG12161	"[""CCO-OUTER-MEM""]"	[]	Location information from Han 2011.
EG12163-MONOMER	16S rRNA m5C967 methyltransferase	EG12163	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12165-MONOMER	Ca2+-binding protein involved in chromosome partitioning	EG12165	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12166-MONOMER	conserved inner membrane protein	EG12166	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12167-MONOMER	predicted S-adenosylmethionine-dependent methyltransferase	EG12167	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12169-MONOMER	protoheme IX ABC transporter - membrane subunit CcmD	EG12169	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12171-MONOMER	conserved protein, may be involved in nitrogen metabolism	EG12171	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12172-MONOMER	purine nucleoside phosphoramidase monomer	EG12172	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12173-MONOMER	putative protein secretion protein	EG12173	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12176-MONOMER	predicted transcriptional regulator	EG12176	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12177-MONOMER	copper binding protein CutA	EG12177	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12179-MONOMER	transcription antiterminator and regulator of RNA stability	EG12179	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12180-MONOMER	PagP monomer	EG12180	"[""CCO-OUTER-MEM""]"	[]	Location information from Han 2011.
EG12181-MONOMER	glutaredoxin 4	EG12181	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12182-MONOMER	predicted lipoprotein	EG12182	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
EG12188-MONOMER	PTS system, enzyme I, transcriptional regulator (with NPR and NTR proteins)	EG12188	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12190-MONOMER	putative ARAC-type regulatory protein	EG12190	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12193-MONOMER	CbpA monomer	EG12193	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12194-MONOMER	chaperone modulator protein CbpM	EG12194	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12195-MONOMER	chaperone protein for trimethylamine-N-oxide oxidoreductase I	EG12195	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12196-MONOMER	predicted protein	EG12196	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12197-MONOMER	SeqA, negative modulator of initiation of replication	EG12197	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12198-MONOMER	chito-oligosaccharide mono-deacetylase	EG12198	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12200-MONOMER	actin family protein	EG12200	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12201-MONOMER	predicted protein	EG12201	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12202-MONOMER	TreR transcriptional repressor	EG12202	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12203-MONOMER	Qin prophage; cold shock protein; predicted DNA-binding transcriptional regulator	EG12203	"[""CCO-CYTOSOL""]"	[]	Localization generated from unambiguous Ecocyc data.
EG12204-MONOMER	stress protein, member of the CspA family; predicted DNA-binding transcriptional regulator	EG12204	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
EG12205-MONOMER	Qin prophage; cold shock protein	EG12205	"[""CCO-CYTOSOL""]"	[]	Localization generated from unambiguous Ecocyc data.
EG12207-MONOMER	23S rRNA m1G745 methyltransferase	EG12207	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12208-MONOMER	predicted protein of C-N hydrolase superfamily, N-terminal fragment	EG12208	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12209-MONOMER	F- efflux transporter /  involved in resistance to camphor-induced chromosome decondensation	EG12209	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12210-MONOMER	ADP-heptose:LPS heptosyltransferase II	EG12210	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12211-MONOMER	maturation factor for PanD	EG12211	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12212-MONOMER	conserved inner membrane protein	EG12212	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12213-MONOMER	putative receptor	EG12213	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12214-MONOMER	conserved inner membrane enzyme	EG12214	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12216-MONOMER	sulfur transfer protein	EG12216	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12217-MONOMER	hypothetical protein; gene is a predicted member of the purine regulon	EG12217	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12220-MONOMER	predicted inner membrane protein	EG12220	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12221-MONOMER	holo-[acyl carrier protein] synthase 2	EG12221	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12224-MONOMER	predicted HlyD family secretion protein	EG12224	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12225-MONOMER	predicted protein	EG12225	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12226-MONOMER	predicted protein	EG12226	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12227-MONOMER	predicted protein	EG12227	"[""CCO-CYTOSOL""]"	[]	Location calculated to be either CCO-CYTOSOL or CCO-MEMBRANE based on GRAVY.
EG12229-MONOMER	predicted oxidoreductase with FAD/NAD(P)-binding domain	EG12229	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
EG12231-MONOMER	predicted universal stress (ethanol tolerance) protein B	EG12231	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12233-MONOMER	16S rRNA m2G1516 methyltransferase	EG12233	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12234-MONOMER	23S rRNA m6A2030 methyltransferase	EG12234	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12235-MONOMER	ArsR	EG12235	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12237-MONOMER	arsenate reductase	EG12237	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12238-MONOMER	predicted protein	EG12238	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12240-MONOMER	MdtEF-TolC multidrug efflux transport system - membrane fusion protein	EG12240	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12242-MONOMER	GadW DNA-binding transcriptional dual regulator	EG12242	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12243-MONOMER	GadX DNA-binding transcriptional dual regulator	EG12243	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12244-MONOMER	predicted cytochrome C peroxidase	EG12244	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
EG12246-MONOMER	predicted DNA-binding response regulator in two-component regulatory system	EG12246	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12247-MONOMER	predicted DNA-binding transcriptional regulator	EG12247	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12248-MONOMER	inner membrane protein associated with lipopolysaccharide transport	EG12248	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12251-MONOMER	predicted outer membrane biogenesis protein	EG12251	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12252-MONOMER	c-di-GMP phosphodiesterase	EG12252	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12254-MONOMER	predicted zinc-dependent peptidase	EG12254	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
EG12256-MONOMER	predicted diguanylate cyclase	EG12256	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12257-MONOMER	oxidase involved in cellulose synthesis	EG12257	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
EG12258-MONOMER	endo-1,4-D-glucanase	EG12258	"[""CCO-EXTRACELLULAR""]"	[]	Location information from Han 2011.
EG12259-MONOMER	cellulose biosynthesis protein	EG12259	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12260-MONOMER	cellulose synthase, catalytic subunit	EG12260	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12261-MONOMER	predicted cellulose biosynthesis protein	EG12261	"[""CCO-CYTOSOL""]"	[]	Localization generated from unambiguous Ecocyc data.
EG12262-MONOMER	conserved protein	EG12262	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12263-MONOMER	conserved protein	EG12263	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12264-MONOMER	predicted protein	EG12264	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12265-MONOMER	predicted inner membrane protein	EG12265	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12267-MONOMER	phosphoethanolamine transferase	EG12267	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12269-MONOMER	putative lipase	EG12269	"[""CCO-OUTER-MEM""]"	[]	Location information from Han 2011.
EG12270-MONOMER	predicted acyltransferase with acyl-CoA N-acyltransferase domain	EG12270	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12271-MONOMER	predicted outer membrane lipoprotein	EG12271	"[""CCO-OUTER-MEM""]"	[]	Location information from Han 2011.
EG12273-MONOMER	conserved protein	EG12273	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12274-MONOMER	O-acetyltransferase	EG12274	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12277-MONOMER	predicted hydrogenase, 4Fe-4S ferredoxin-type component	EG12277	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12278-MONOMER	YiaJ DNA-binding transcriptional repressor	EG12278	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12279-MONOMER	2,3-diketo-L-gulonate reductase monomer	EG12279	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12280-MONOMER	conserved protein	EG12280	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12282-MONOMER	2,3-diketo-L-gulonate:Na+ symporter - membrane subunit	EG12282	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12283-MONOMER	2,3-diketo-L-gulonate:Na+ symporter - periplasmic binding protein	EG12283	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
EG12285-MONOMER	3-keto-L-gulonate 6-phosphate decarboxylase	EG12285	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12286-MONOMER	predicted L-xylulose 5-phosphate 3-epimerase	EG12286	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12287-MONOMER	L-ribulose-5-phosphate 4-epimerase	EG12287	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12288-MONOMER	putative outer membrane protein	EG12288	"[""CCO-OUTER-MEM""]"	[]	Location information from Han 2011.
EG12289-MONOMER	predicted DNA-binding transcriptional regulator, LysR-type	EG12289	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12290-MONOMER	predicted membrane fusion protein (MFP) component of efflux pump, signal anchor	EG12290	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12291-MONOMER	conserved inner membrane protein	EG12291	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12293-MONOMER	predicted Fe-containing alcohol dehydrogenase	EG12293	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12295-MONOMER	predicted rhodanese-related sulfurtransferase	EG12295	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12297-MONOMER	EnvC murein hydrolase	EG12297	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12298-MONOMER	putative nucleoside (IDP) diphosphatase	EG12298	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
EG12303-MONOMER	predicted metallodependent hydrolase	EG12303	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12308-MONOMER	predicted DNA-binding transcriptional regulator	EG12308	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12309-MONOMER	predicted rRNA methyltransferase	EG12309	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12310-MONOMER	aminopeptidase B	EG12310	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12311-MONOMER	protein with possible role in iron-sulfur cluster biogenesis	EG12311	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12312-MONOMER	dephospho-CoA kinase	EG12312	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12313-MONOMER	cell division factor ZapD	EG12313	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12314-MONOMER	DNA gyrase inhibitor YacG	EG12314	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12315-MONOMER	putative membrane protein	EG12315	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12318-MONOMER	multicopper oxidase with role in copper homeostasis	EG12318	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
EG12319-MONOMER	carbonic anhydrase 2 monomer	EG12319	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12323-MONOMER	conserved protein	EG12323	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12325-MONOMER	predicted fimbrial-like adhesin protein	EG12325	"[""CCO-CELL-PROJECTION""]"	[]	Location information from Han 2011.
EG12326-MONOMER	hypothetical protein	EG12326	"[""CCO-CELL-PROJECTION""]"	[]	Location information from Han 2011.
EG12327-MONOMER	predicted fimbrial-like adhesin protein	EG12327	"[""CCO-CELL-PROJECTION""]"	[]	Location information from Han 2011.
EG12328-MONOMER	predicted fimbrial-like adhesin protein	EG12328	"[""CCO-CELL-PROJECTION""]"	[]	Location information from Han 2011.
EG12329-MONOMER	predicted ATP-dependent helicase	EG12329	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12330-MONOMER	2'-5' RNA ligase	EG12330	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12332-MONOMER	essential respiratory protein A	EG12332	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
EG12333-MONOMER	conserved inner membrane protein	EG12333	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12334-MONOMER	vitamin B12 ABC transporter - periplasmic binding protein	EG12334	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
EG12335-MONOMER	CdaR DNA-binding transcriptional activator	EG12335	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12336-MONOMER	conserved protein	EG12336	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12337-MONOMER	phosphodiesterase	EG12337	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
EG12338-MONOMER	CP4-6 prophage; predicted DNA-binding transcriptional regulator	EG12338	"[""CCO-CYTOSOL""]"	[]	Location calculated to be either CCO-CYTOSOL or CCO-MEMBRANE based on GRAVY.
EG12339-MONOMER	CP4-6 prophage; conserved protein	EG12339	"[""CCO-CYTOSOL""]"	[]	Location calculated to be either CCO-CYTOSOL or CCO-MEMBRANE based on GRAVY.
EG12341-MONOMER	anti-sigma factor	EG12341	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12342-MONOMER	predicted DNA-binding transcriptional regulator	EG12342	"[""CCO-CYTOSOL""]"	[]	Location calculated to be either CCO-CYTOSOL or CCO-MEMBRANE based on GRAVY.
EG12344-MONOMER	PspF transcriptional dual regulator	EG12344	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12345-MONOMER	3-hydroxy acid dehydrogenase monomer	EG12345	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12347-MONOMER	predicted transporter subunit: ATP-binding component of ABC superfamily	EG12347	"[""CCO-PM-BAC-NEG""]"	[]	Localization generated from unambiguous Ecocyc data.
EG12352-MONOMER	peptidyl-prolyl cis-trans isomerase C (rotamase C)	EG12352	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12354-MONOMER	peptidyl-tRNA hydrolase, ribosome rescue factor	EG12354	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12356-MONOMER	RtcR DNA-binding transcriptional activator	EG12356	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12357-MONOMER	short chain acyl-CoA synthetase monomer	EG12357	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12359-MONOMER	predicted fimbrial-like adhesin protein	EG12359	"[""CCO-EXTRACELLULAR""]"	[]	Location information from Han 2011.
EG12360-MONOMER	2Fe-2S cluster-containing protein involved in diferric-tyrosyl radical cofactor maintenance	EG12360	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12363-MONOMER	predicted fimbrial-like adhesin protein	EG12363	"[""CCO-EXTRACELLULAR""]"	[]	Location information from Han 2011.
EG12364-MONOMER	KpLE2 phage-like element; predicted integrase	EG12364	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12365-MONOMER	predicted phosphoribulokinase	EG12365	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12366-MONOMER	16S rRNA m3U1498 methyltransferase monomer	EG12366	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
EG12370-MONOMER	e14 prophage; predicted integrase	EG12370	"[""CCO-CYTOSOL""]"	[]	Location calculated to be either CCO-CYTOSOL or CCO-MEMBRANE based on GRAVY.
EG12371-MONOMER	lipoprotein involved in cell division	EG12371	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
