Gene names,Protein IDs,num_of_neighbors,aromaticities,instabilities,mass,pI,flexabilities,gravies,seq_len,average_neigh_mass,average_neigh_len,average_neigh_pI,Total_precent_disorder,Total_no_of_disordered_regions_greater_than_30_amino_acids,Total_no_of_disordered_regions_greater_than_50_amino_acids,number_of_disordered_segments,mean_neigh_disorder,helix,turn,sheet,A_NEnd,C_NEnd,D_NEnd,E_NEnd,F_NEnd,G_NEnd,H_NEnd,I_NEnd,K_NEnd,L_NEnd,M_NEnd,N_NEnd,P_NEnd,Q_NEnd,R_NEnd,S_NEnd,T_NEnd,V_NEnd,Y_NEnd,A_NEnd_PC5,C_NEnd_PC5,D_NEnd_PC5,R_NEnd_PC5,T_NEnd_PC5,NM1,NM2,NM3,CM1,is_single_node,gravies_over_node_connectivity,flexibilities_over_node_connectivity,pI_over_node_connectivity,mass_over_node_connectivity,instabilities_over_node_connectivity,Total_precent_disorder_over_node_connectivity,helix_over_node_connectivity,turn_over_node_connectivity,sheet_over_node_connectivity,seq_len_over_node_connectivity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label,half_life
cysS,P21888,86,0.091106291,48.13167028,52201.5189,5.325622559,1.000073378,-0.414967462,461,51868.76783,468.1860465,6.266570335,5.856,0,0,4,0.101082853,0.277657267,0.180043384,0.303687636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.004769741,0.011495096,0.061214052,600.0174586,0.553237589,0.067310345,0.003191463,0.002069464,0.003490662,5.298850575,0.04959203,0.09030916,-0.000810899,0.10671782,0.057538725,-0.10268476,0.03593524,0.049983583,0.0951208,0.04927642,0.14579885,0.1632615,0.13027854,0.101112224,0.24819463,-0.19268581,-0.109720185,0.2937195,0.018141946,0.14824043,0.07831227,-0.16871512,-0.13839217,-0.20156513,0.2129414,-0.072154835,-0.12297465,-0.28749526,-0.07731781,-0.3361188,0.17263594,-0.13155752,0.2976953,0.16149224,0.16126806,-0.1411285,0.080799915,-0.29522106,0.015968997,0.34119397,-0.05975192,-0.026251733,0.029211901,-0.07053618,-0.047746982,-0.011715408,-0.22415276,-0.13837253,-0.005179627,-0.2913929,0.08329919,0.21821196,0.039006915,0.06572412,0.01859859,0.2734832,0.1836677,0.2913505,0.15323654,0.22152072,0.054170262,0.15563996,0.033657413,-0.041268084,-0.000284987,-0.14445545,0.030492473,-0.14204171,0.067647316,0.079059385,0.027583985,0.004598328,0.23858447,-0.23752287,0.021839634,-0.10564879,0.2710919,-0.13682525,-0.12438414,-0.2810204,0.07158222,-0.12945141,-0.15898255,0.09835201,0.14625572,-0.041515954,0.10890958,0.15359841,0.09140458,0.21878515,0.0986592,-0.023823576,0.19761789,0.10464849,0.002876604,0.33701357,0.026891941,-0.055226218,0.046384294,-0.1649892,0.13902992,0.15022254,0.001687525,0.026284724,-0.24379238,-0.021575065,-0.13707523,-0.02221668,0.35833064,-0.08043449,-0.07815303,0.17981438,0.13927054,-0.2533195,-0.2418646,0.25874516,0.06361601,0.025935413,0.21856754,-0.14880005,0.08827795,0.12595157,0.25545976,-0.18919659,-0.22717607,0.028854886,0.5172078,0.17808267,2,107.3942743
dnaC,P0AEF0,11,0.065306122,37.40897959,27934.8076,9.094909668,1.003761905,-0.480816327,245,61228.74789,551,5.664445357,19.18,0,0,4,0.101138426,0.269387755,0.232653061,0.289795918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.040068027,0.083646825,0.757909139,2327.900633,3.117414966,1.598333333,0.02244898,0.019387755,0.02414966,20.41666667,-0.35425317,0.15482041,0.17346804,-0.043488733,0.086662255,-0.018084064,-0.076294966,-0.14284997,0.026169375,0.06944675,0.021432998,-0.3811198,-0.06760944,-0.18976988,0.47337633,0.053359292,0.19502148,-0.037347388,-0.08940451,-0.09434925,-0.0822429,0.067334205,-0.23657638,0.16896166,0.2924365,-0.32685196,0.08209287,-0.23611403,0.015532054,-0.2686748,0.076131776,-0.24164048,0.012611724,0.034230065,0.08412026,-0.017359206,0.22812526,-0.025702136,0.11745523,0.10604241,0.14471379,0.12884544,-0.16466439,-0.021526778,-0.17896308,-0.10705822,0.03570254,-0.06530403,-0.003081094,-0.1959785,-0.06584318,0.11519014,-0.28454056,0.30777347,-0.16952962,0.10850444,0.28406015,-0.15650827,-0.29626867,0.030181505,0.03613255,0.3034661,-0.04723772,-0.36942303,0.003544854,-0.29129785,0.189711,-0.48615205,0.14940628,-0.14388742,-0.008718981,-0.09392472,0.20938644,-0.18900983,0.13246712,-0.12905605,0.2923903,-0.018691452,-0.050886672,-0.29513562,0.095881134,-0.09340528,0.13920222,0.18404432,0.1920427,-0.048514564,-0.069607146,-0.008537752,-0.11776889,0.11756939,-0.3070792,-0.096126504,0.37155366,0.26852322,-0.070403665,0.005982783,0.10250816,-0.003909763,-0.19497654,-0.012474102,0.003458088,-0.075712934,0.1609243,0.23172794,0.066550486,-0.10981801,-0.009798734,-0.13875383,0.09067156,-0.01238968,0.14637864,0.004069346,0.33783472,-0.30758315,-0.33187044,0.18384565,0.08042423,0.013821829,0.20867969,-0.37860283,0.020202192,-0.029514613,0.056259517,0.058463085,0.23339295,-0.077033915,0.17111069,-0.019365625,2,423.9682672
dapA,P0A6L2,33,0.044520548,15.85616438,31269.6246,5.981262207,0.996904846,0.066780822,292,47211.79551,432.2727273,5.711930708,8.219,0,0,2,0.101226779,0.294520548,0.219178082,0.287671233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.001964142,0.029320731,0.175919477,919.6948412,0.466357776,0.241735294,0.008662369,0.006446414,0.008460919,8.588235294,0.064974435,-0.11084774,0.21089992,0.43807447,0.09426046,-0.005085767,-0.12338297,0.20001079,-0.090336934,0.24948065,-0.13328266,-0.12290748,-0.15607262,-0.050260477,0.11323643,0.03616269,-0.28189787,0.18913351,-0.21646278,0.18179426,0.04170982,-0.23928688,-0.1434376,-0.02225217,-0.06185571,-0.07675684,0.19423495,-0.08633524,-0.14157368,-0.41622543,0.29656497,-0.086053945,-0.04675688,0.17098193,-0.06790258,0.06207411,0.2427294,-0.19716045,0.17585777,0.017741552,-0.0799218,0.06058413,-0.0849775,0.029318323,-0.02297704,-0.21740809,-0.30535877,0.15506797,-0.09061181,0.18241416,0.05640354,-0.14865437,0.059396327,0.052271467,-0.02491376,-0.24422723,0.19733155,0.12577397,0.03256606,0.031147035,0.09072672,-0.03384532,-0.31500018,0.011129914,-0.019546648,0.1806516,-0.18499844,-0.30848047,-0.11481395,0.11296502,0.31452456,-0.056129504,0.26606223,-0.22437505,-0.07240624,-0.19532472,0.1827768,-0.29968515,-0.00315366,-0.3182619,0.10217399,0.061717145,-0.118412964,0.11735886,0.04115058,-0.13022926,-0.31488633,-0.29909196,0.16899553,-0.13837335,-0.27768663,0.2178042,0.31105947,0.20145401,-0.064975426,0.35695472,0.15456013,-0.11465633,-0.30829,-0.26110348,-0.26579875,-0.014764815,0.15469493,-0.022428581,-0.15229936,-0.25643575,-0.09650426,-0.10087275,0.20125434,0.11660764,-0.27860487,0.25015536,0.1331243,-0.2829473,-0.14373477,-0.017008549,-0.16392487,-0.20074672,0.026477048,0.089954525,0.11725573,0.10120094,0.08958764,-0.30394685,-0.014862497,0.0761603,0.15868472,0.004060402,0,121.3991031
yejA,P33913,6,0.140728477,39.46673841,69668.1971,8.679748535,0.998921529,-0.433443709,604,40943.66185,368.6666667,6.083231608,6.788,0,0,5,0.101265823,0.32781457,0.228476821,0.248344371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.06192053,0.142703076,1.239964076,9952.599586,5.638105487,0.969714286,0.046830653,0.032639546,0.035477767,86.28571429,0.044442773,-0.027329661,0.058817424,-0.2068626,-0.021505205,-0.18584011,0.13127841,0.13623312,0.11845594,-0.30248293,-0.22792087,0.08885546,-0.03855152,0.072448544,-0.36646068,0.056457408,-0.13183303,0.18653592,0.25876093,-0.32579914,0.037690483,0.032396864,-0.16877368,0.5192906,-0.031727962,-0.05087839,0.24931738,-0.46079823,-0.45122498,0.25984618,-0.25607687,-0.13795243,0.1727659,0.23904918,0.46759105,0.27730972,0.10380151,-0.12162924,0.116010636,0.34792516,0.03994964,-0.006724793,-0.029370911,0.1174978,-0.30094832,-0.3187138,-0.28874987,-0.23777272,-0.00930596,0.041162774,0.2149229,-0.11407051,-0.09868117,0.07304074,-0.11772644,-0.0340128,0.55764174,-0.0243663,-0.22882678,0.19155057,-0.18681215,0.1397141,-0.046986792,0.025100112,0.027533365,-0.19258586,-0.30113685,-0.36857262,0.016007569,-0.04749459,0.22273931,0.13756225,0.3382114,0.13247564,0.2403886,0.026602354,0.071242176,-0.16691351,-0.16081077,-0.28641814,0.17004387,-0.15799421,-0.16886315,0.14546166,0.15139097,-0.018638493,0.13421783,0.13712265,0.059698362,0.16702314,-0.07298814,0.014651824,0.46189898,0.2537814,0.0604704,0.012206472,0.10657459,0.16598794,-0.06088106,-0.38682842,0.3198556,-0.45629403,-0.2612681,0.58081657,0.13550958,-0.14746252,-0.14053527,-0.054532424,0.2878744,-0.06748757,-0.35719693,-0.014244084,0.06442401,-0.38539717,-0.21571684,0.09333387,-0.13961914,-0.15127696,0.50776577,0.063778184,0.33035225,-0.13125245,0.09256081,0.07221302,-0.08127403,0.13699068,0.27199647,-0.086275555,2,133.2186043
ispE,P62615,19,0.074204947,36.82402827,30925.0009,5.125793457,0.998312087,-0.059717314,283,51019.86653,464.2105263,6.290202894,15.54,0,0,5,0.101360544,0.310954064,0.236749117,0.310954064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.002985866,0.049915604,0.256289673,1546.250045,1.841201413,0.777,0.015547703,0.011837456,0.015547703,14.15,-0.23780985,0.08502887,0.025874078,0.044277836,0.10992836,0.052023306,0.18983187,-0.04607122,-0.049584065,0.21711029,0.28119278,0.17941354,0.15804416,0.033393584,-0.037585523,-0.17305137,-0.011294072,0.29532596,-0.13560581,-0.14507945,0.1892724,-0.044247087,-0.17845435,-0.012714302,-0.18169129,-0.06759774,0.097515516,-0.13051838,0.09364844,-0.17558847,0.04935356,0.003954001,0.21863839,0.208356,0.14262107,0.040680733,0.11858407,-0.0598601,0.2950262,0.28095824,-0.09891622,-0.006725291,-0.23498169,-0.16038372,0.008400556,-0.2160535,-0.097236924,-0.02708253,0.077564515,-0.026874801,0.093314074,0.1263628,0.039029013,0.13031383,0.081246786,-0.10493255,0.27226397,0.2112394,0.16976997,0.12790804,-0.16337103,0.3228873,-0.080581844,-0.18166044,-0.224394,-0.11724514,-0.23362137,0.124656975,-0.09137628,0.19966424,-0.002874597,0.17851916,0.19788751,-0.1520663,-0.033601575,0.002160653,0.47837642,-0.073110595,-0.31307894,-0.3775379,-0.0723002,-0.17928156,0.03864833,0.15222727,0.006245975,0.06420144,0.092398345,-0.002545953,0.10422015,-0.02234501,-0.106683016,-0.030145781,0.10780908,-0.028662836,0.037382793,0.13744384,0.33861285,-0.026321,-0.061874703,-0.2730532,0.114456214,0.099842414,0.09348925,0.20890841,-0.2301839,-0.08543713,-0.028564882,-0.11605519,0.41142026,0.04730298,-0.16686566,0.3819143,0.30565557,-0.37541866,-0.2625159,0.39380676,-0.08200155,-0.10905428,0.01940052,-0.08770806,0.20423128,0.107400626,0.17352992,-0.04532178,-0.11622532,0.08021277,0.17662838,0.0998683,2,inf
glf,P37747,16,0.141689373,32.48365123,42965.3292,6.61517334,1.001817638,-0.544959128,367,41656.92704,374.6875,6.162910461,3.542,0,0,2,0.101584654,0.348773842,0.19346049,0.215258856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.032056419,0.058930449,0.389127844,2527.372306,1.910803013,0.208352941,0.020516108,0.011380029,0.012662286,21.58823529,0.023062054,-0.019425392,0.7089719,-0.093291014,-0.15730993,-0.22287883,0.30170166,0.21174905,0.26122168,-0.14875612,-0.1772066,-0.4669837,-0.074527666,-0.055335697,0.09008689,-0.01798412,0.089130834,-0.012023619,0.2828469,-0.16766939,0.035571128,0.06830768,0.031659406,0.014086182,-0.093593284,-0.27463305,0.036911618,-0.38906267,-0.002857415,-0.59833425,-0.14191449,-0.04963457,0.022526778,0.08073844,0.20841283,0.20403896,-0.19354987,0.021930238,0.20160381,0.29254106,-0.004841214,0.051784478,0.012513275,-0.09012865,0.036420647,-0.3829921,-0.16142954,0.30054697,-0.26978046,0.033540104,0.15050747,0.23914151,0.119727716,0.056699324,-0.10251497,0.0711772,0.23111469,0.13885124,-0.16113263,-0.5648227,-0.18689294,0.18389644,0.124016605,-0.05081503,-0.1843758,0.12080567,0.09155259,-0.029658731,0.17963573,-0.37795615,0.2861513,-0.23658454,0.19393812,-0.42192337,0.15536387,-0.04639071,0.13930282,0.3065314,0.29308856,-0.14888483,0.07006208,0.059852332,-0.35872778,-0.056634173,0.2641901,-0.09112605,0.050287407,0.06347851,-0.09992096,-0.09213787,0.05848168,0.32741952,0.5665534,0.29571488,0.07083695,0.18978287,0.034342676,0.06861714,-0.40118295,-0.12627111,0.24005342,-0.512349,-0.15788007,0.5799365,0.08587463,-0.008594093,-0.03873842,0.2893277,0.104908675,-0.14257845,-0.016574498,0.5004269,0.62847286,-0.36900213,-0.22020505,-0.16191857,0.3630707,-0.17748244,-0.20197433,-0.45765826,0.10935962,0.053633828,0.057115413,0.10831097,-0.4555305,0.24384649,-0.1456325,-0.25145766,0,159.6254195
apt,P69503,51,0.076502732,24.7295082,19858.6157,5.257629395,1.000827449,0.02295082,183,41581.64006,379.5686275,6.287033979,15.84,0,0,2,0.101766711,0.355191257,0.213114754,0.273224044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.000441362,0.019246682,0.101108258,381.8964558,0.475567465,0.304615385,0.006830601,0.004098361,0.005254309,3.519230769,0.31975543,0.061763264,0.061838903,0.2769564,-0.015788963,0.03114429,0.17079,-0.047993828,-0.10935379,-0.19836022,0.34265646,0.32401058,0.14392723,-0.21522924,0.19903383,-0.18579076,-0.0897227,0.10072067,-0.014486025,0.064758725,0.09632555,0.011547285,-0.07744207,-0.3399956,-0.10644808,0.058143508,-0.041890997,-0.29398188,-0.13979454,-0.21328409,0.15258637,-0.003751824,-0.21454939,0.31905842,0.17482421,-0.105595425,0.11805561,-0.17299628,-0.07303215,0.18637362,0.03004571,-0.28270477,0.09853685,-0.33352655,-0.18662986,-0.32498512,-0.11936895,-0.19338669,0.277685,-0.053375915,-0.029727733,0.050292667,-0.010623056,-0.004450046,-0.09865713,0.14802454,0.38986042,0.38255847,0.18005565,-0.02932656,0.16127022,0.06973121,-0.038430452,-0.09211307,-0.009496043,0.028721694,-0.1257666,-0.22070809,-0.048706952,-0.080282636,0.20753638,-0.007346443,0.17708828,-0.3575926,-0.036120974,-0.03723693,0.31097692,-0.22502527,0.008002737,-0.37908962,-0.10538998,0.07572627,-0.017631894,0.23075426,0.07351388,0.14399514,-0.07966836,-0.20856933,0.11119108,-0.048384733,0.2824376,-0.008658393,0.13343771,0.16002867,0.09964774,0.06520058,-0.15756774,0.26722142,-0.07440985,-0.3062371,-0.03946824,-0.022657668,0.035375033,0.041727833,0.16889207,-0.17279467,-0.083194666,0.05131912,0.30886135,-0.11421122,-0.26545897,0.38111386,-0.01202875,-0.00592292,-0.1020446,-0.16875957,-0.001983256,-0.12126737,0.15327704,-0.27429238,-0.3393629,0.16337503,0.2377649,-0.22035822,-0.21661569,0.2996147,0.21677946,0.047538918,2,90.3933639
trxA,P0AA25,42,0.073394495,8.151376147,11806.4819,4.67388916,1.001624286,0.024770642,109,49318.29497,449.4047619,5.952776228,26.6,0,0,3,0.101774834,0.321100917,0.19266055,0.293577982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.000576061,0.023293588,0.108695097,274.5693465,0.189566887,0.618604651,0.007467463,0.004480478,0.006827395,2.534883721,-0.16882302,0.003158939,0.08696055,0.1351509,0.10812658,-0.12102471,0.07105241,0.14776982,0.08595186,0.13729572,-0.101651505,0.43130764,0.21934293,-0.05765852,0.028308824,-0.17276023,0.021043174,-0.003250834,-0.19639562,0.18772528,-0.18435751,-0.16702004,-0.14342906,-0.2911254,0.015526359,-0.2312616,-0.023574471,-0.42290393,-0.12794946,-0.069408596,-0.17442839,-0.06558282,0.082374185,0.2625857,0.19302128,-0.116531186,-0.08002761,0.11935436,-0.1422281,0.06036977,0.12328586,-0.049530666,0.12357754,0.02468225,-0.04728283,-0.085560374,-0.27512842,-0.13057864,0.023160418,0.02683814,0.33318546,0.1889111,-0.27809778,0.17525947,0.18279399,0.051310185,0.122553095,-0.026554525,0.024516294,0.07730922,0.079660945,-0.33304214,-0.28737018,0.12061006,0.11055976,0.18108945,-0.06741705,-0.31505078,-0.08688286,0.078025125,-0.070972286,0.15415968,0.12199335,0.030359756,0.3323668,-0.15045042,-0.037669152,-0.17502096,-0.17866504,-0.2840865,0.005733331,-0.23360157,-0.034365375,0.08278335,-0.22947544,-0.06669661,-0.047522314,-0.12904279,-0.10983982,0.21646538,0.18500103,-0.053203736,0.46921745,0.262482,0.18704234,0.21634509,0.10017907,0.11213799,-0.27304998,-0.16041003,0.18362676,-0.19440053,-0.15567654,0.18905123,-0.18964484,-0.23129085,-0.3137611,-0.2277891,0.2527481,-0.013794705,-0.08246884,0.11390394,-0.17779021,-0.09480034,0.042020816,0.025820289,-0.19762252,-0.40972322,0.2878937,-0.104836866,0.16283332,0.11886202,0.1906493,0.039234113,-0.079568416,-0.029676823,0.30589682,0.15447016,2,482.4597586
ydeJ,P31131,4,0.069767442,35.87273256,18320.6085,4.743591309,0.997299007,0.115697674,172,51679.9815,468.75,6.91506958,15.11,0,0,3,0.101866667,0.290697674,0.180232558,0.331395349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.023139535,0.199459801,0.948718262,3664.1217,7.174546512,3.022,0.058139535,0.036046512,0.06627907,34.4,-0.16661155,0.22957136,0.14202493,-0.04105125,-0.024390042,0.16900131,0.08578143,-0.03507824,0.009548396,-0.019320574,-0.026358103,-0.23366146,0.040858652,-0.23767258,0.25825152,0.04956393,0.19261782,-0.011704444,-0.0563803,-0.072924845,-0.19154303,0.07371607,-0.19409235,-0.068332024,0.3228003,-0.35297844,-0.07302404,-0.27168873,0.014908437,-0.04688232,-0.11848082,-0.09758279,0.024131294,0.30723423,0.14038041,0.037938874,0.05644429,0.007806583,-0.11365229,0.083857745,0.19023672,0.17491809,-0.12194988,0.098434694,-0.12226491,0.13243446,-0.33957884,-0.11535492,-0.12562996,0.040476196,0.024639599,0.20091581,-0.18618387,0.08876199,-0.11388786,0.07306722,0.3150103,-0.11094578,-0.20057523,0.09453774,-0.017775567,0.17041315,-0.015112784,-0.12946807,0.016112251,-0.2812582,0.23680022,-0.26782387,0.036704924,-0.018394262,-0.000376015,0.026336081,0.080695465,-0.14530914,0.30234098,-0.09126376,-0.007861869,-0.10886053,0.03919358,-0.317413,0.064341106,-0.07599306,-0.022274751,0.043582924,0.09328884,0.03884597,-0.09171196,-0.027139401,-0.04883763,0.122379415,-0.28854427,0.043217864,0.13338654,0.032792505,0.12410392,0.1486846,0.054142904,0.13975292,-0.20664601,0.042703193,0.1077492,-0.30387434,0.07522211,0.08285077,0.10963774,0.038441356,0.05078155,-0.021865759,0.2551279,0.054337323,-0.001199865,-0.09869991,0.11265402,-0.2053425,-0.0180033,0.12957782,0.001362101,0.053766668,0.03180484,-0.33086118,-0.06561967,-0.04893239,0.009649776,0.37173113,-0.039222658,-0.13470407,-0.050299037,-0.13062526,2,172.4457535
lpxB,P10441,28,0.065445026,35.54924084,42381.9724,6.571960449,0.995822578,-0.007329843,382,39347.68674,358.3571429,6.118486677,6.544,0,0,2,0.101953359,0.311518325,0.164921466,0.363874346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-0.000252753,0.03433871,0.226619326,1461.447324,1.225835891,0.225655172,0.010742011,0.005686947,0.012547391,13.17241379,-0.15192762,-0.1504192,0.17474072,0.031331476,0.166209,0.07951488,0.12038721,0.2977845,0.250779,0.0748233,-0.14242654,0.17310734,0.21680965,0.058758005,-0.19756527,-0.046952117,0.17482518,0.032505907,0.021719433,0.13836403,0.21771492,-0.083621085,0.13776395,-0.10907593,-0.46389326,-0.028751357,0.06453934,-0.03510045,0.068033926,-0.3367409,0.031655397,-0.04707096,0.3948089,0.11759268,0.2576467,0.08390466,0.26032078,-0.061113417,0.20331475,0.332249,0.0851542,-0.099851675,-0.18925199,-0.010484617,-0.13785142,-0.6070828,-0.11030287,0.35621995,0.060835734,-0.19241032,0.22309613,0.5561422,-0.19411151,0.13386194,0.077160895,0.11035175,0.2239926,0.20578296,0.16078585,-0.16398695,-0.24805136,0.24496801,-0.29387292,0.20555542,-0.08038204,0.11027672,-0.03050059,-0.10921421,0.10406314,-0.0975951,0.11970279,0.14192472,0.39907393,-0.20359586,-0.0454954,-0.109033644,0.44823605,0.05072657,-0.0633595,-0.18918478,-0.053550925,-0.06443032,0.24975921,0.02143034,0.17087378,0.063840166,0.24439806,-0.19559012,0.03289889,-0.14894517,-0.000120709,0.21634105,0.38974243,0.0487098,0.15569504,0.058945656,0.2123501,-0.2531494,-0.3208994,-0.18089128,0.16564074,-0.095326796,0.20759054,0.47804904,-0.15041022,-0.48956972,-0.13747938,-0.004215268,0.13568226,-0.026416423,-0.10751259,0.49625608,0.19316192,-0.528792,-0.307235,-0.071262024,0.1669717,-0.1971532,-0.09238354,0.01873466,0.21525435,-0.19811969,-0.078700796,-0.20587033,-0.22091277,0.17518583,-0.045533188,-0.15170059,2,inf
tpiA,P0A858,146,0.050980392,26.54980392,26971.5025,5.637145996,1.000311508,0.010196078,255,49251.36845,447.6232877,5.843586543,5.49,0,0,2,0.101984607,0.266666667,0.192156863,0.352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.93611E-05,0.00680484,0.038347932,183.4796088,0.180610911,0.037346939,0.001814059,0.00130719,0.00240096,1.734693878,0.069618195,-0.011817058,0.12381538,0.053135484,-0.04042842,-0.06868488,0.0525319,0.12735647,0.09292416,0.027026033,-0.016690519,0.071823634,-0.036636222,-0.06580439,0.21551104,0.01746383,0.12642907,0.38600272,0.011128424,-0.0931608,0.027406504,-0.13365705,-0.13019235,-0.20470992,0.12637222,-0.095046945,-0.1360901,-0.09897997,-0.1887642,-0.22805068,-0.10655377,0.025608929,-0.05883933,0.28616518,0.04102449,0.014803685,0.029245451,-0.1639819,-0.025843786,0.16554834,0.09170181,0.014721805,-0.07149443,-0.15864043,0.22853403,-0.021462636,-0.21153022,-0.11343651,-0.1279205,-0.07202398,0.18614149,0.15887474,-0.13257575,-0.14630824,-0.12686047,0.23898733,-0.053709745,0.12906787,0.2132556,-0.21370451,-0.12687083,0.05706436,-0.14799047,-0.09312199,-0.10155144,0.28011763,-0.039243806,-0.105603926,0.06504877,-0.15535103,-0.060924754,-0.00532985,0.21409078,-0.3645526,0.20130277,-0.23485476,0.10625839,0.24369062,-0.032000188,-0.08352485,0.09594525,-0.05829393,-0.14934626,0.10350986,0.18737175,-0.024363851,0.038227256,0.097875126,0.13032484,-0.034670096,-0.30266652,0.14851694,0.13224348,0.070559375,0.24600609,0.23801808,0.10049085,0.016666105,-0.060778704,-0.052063465,-0.19290303,-0.056435153,0.027294787,0.038839716,0.15545867,0.1120328,-0.29111975,-0.14062217,0.374702,-0.096602336,-0.031709947,0.38823178,0.098131515,-0.27706543,-0.23705798,-0.05335086,0.044764448,-0.086585954,-0.08488527,-0.09672839,0.098435864,0.37575755,0.040456355,0.127438,-0.36060375,-0.024287354,-0.04776205,0.17383204,0,603.4032625
lysU,P0A8N5,51,0.095049505,41.49665347,57825.8878,5.103820801,1.000095862,-0.399207921,505,46958.00279,421.2156863,6.588684082,15.04,1,1,3,0.102085467,0.300990099,0.176237624,0.297029703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.007677075,0.019232613,0.0981504,1112.036304,0.798012567,0.289230769,0.005788271,0.003389185,0.00571211,9.711538462,0.03196178,0.19230607,0.14979126,0.09765605,-0.014564666,-0.058995873,0.16323346,-0.06535264,-0.16216372,-0.053909305,0.32988906,0.13432592,0.21204874,0.11220289,0.08598124,-0.17320368,-0.1017545,0.26802662,0.04952491,0.14701898,0.02703278,-0.05996736,0.012255725,-0.41593042,0.40237927,-0.13988121,0.08570009,-0.23460062,-0.09750067,-0.19199975,0.03853208,-0.10143996,0.37092677,0.08414398,0.21411657,-0.07938114,0.14037736,-0.2913721,0.019913925,0.38601428,-0.09126072,-0.1269464,-0.11813954,-0.08449651,0.000639102,0.120533735,-0.33089373,0.060300197,0.07202994,-0.23316415,0.30254605,0.055521913,0.15622544,-0.045819316,-0.1359002,0.15112823,0.33513728,0.14586572,0.18086031,0.18092896,0.066595905,-0.027084965,0.13011983,0.21215014,0.040643983,-0.10898882,0.14057414,-0.028173145,-0.0884907,-0.04630241,-0.2007056,-0.022841489,0.10331272,-0.26832834,-0.020975644,-0.17572549,0.28435007,-0.10144426,-0.20600376,-0.2071664,-0.017850172,0.090541035,0.18160316,0.11276557,0.18200377,-0.04713536,0.13487919,0.19476496,0.22849855,-0.028385913,-0.045383945,-0.068307675,-0.02158071,0.096381865,-0.021048345,0.41759008,0.04042172,-0.09200944,0.27037838,-0.06446571,0.22686976,0.11918788,-0.007617302,0.05980314,-0.0570294,-0.043212198,0.061848167,-0.13730676,0.41396865,-0.16260491,-0.26411372,0.22356358,0.1992319,-0.2629766,-0.2942739,-0.011587381,0.16134204,0.05205888,0.32088166,-0.11297131,-0.003526374,0.08214502,0.005378386,-0.09622933,-0.35074863,0.019469151,0.4004837,0.066885516,2,inf
